x_in,y_in
6.192953,0.648378
6.195007,0.651236
6.197056,0.654094
6.199100,0.656954
6.201139,0.659814
6.203173,0.662674
6.205203,0.665536
6.207227,0.668398
6.209246,0.671261
6.211260,0.674125
6.213270,0.676990
6.215274,0.679855
6.217274,0.682722
6.219268,0.685589
6.221258,0.688457
6.223243,0.691326
6.225223,0.694195
6.227197,0.697066
6.229167,0.699937
6.231132,0.702810
6.233092,0.705683
6.235048,0.708557
6.236998,0.711432
6.238943,0.714308
6.240884,0.717184
6.242819,0.720062
6.244750,0.722941
6.246676,0.725820
6.248596,0.728701
6.250512,0.731582
6.252423,0.734464
6.254330,0.737348
6.256231,0.740232
6.258128,0.743117
6.260019,0.746004
6.261906,0.748891
6.263788,0.751779
6.265665,0.754669
6.267537,0.757559
6.269405,0.760451
6.271267,0.763343
6.273125,0.766237
6.274978,0.769131
6.276826,0.772027
6.278670,0.774924
6.280508,0.777822
6.282342,0.780721
6.284171,0.783621
6.285995,0.786522
6.287815,0.789425
6.289630,0.792328
6.291440,0.795233
6.293245,0.798139
6.295046,0.801046
6.296842,0.803954
6.298633,0.806864
6.300419,0.809774
6.302201,0.812686
6.303978,0.815599
6.305751,0.818514
6.307519,0.821429
6.309282,0.824346
6.311040,0.827264
6.312794,0.830184
6.314543,0.833105
6.316288,0.836027
6.318028,0.838950
6.319763,0.841875
6.321494,0.844801
6.323221,0.847728
6.324942,0.850657
6.326660,0.853587
6.328372,0.856519
6.330080,0.859452
6.331784,0.862386
6.333483,0.865322
6.335178,0.868259
6.336868,0.871198
6.338553,0.874138
6.340235,0.877079
6.341911,0.880022
6.343584,0.882967
6.345252,0.885913
6.346915,0.888860
6.348574,0.891809
6.350229,0.894760
6.351879,0.897712
6.353525,0.900666
6.355167,0.903621
6.356804,0.906578
6.358437,0.909536
6.360066,0.912496
6.361690,0.915457
6.363310,0.918421
6.364926,0.921385
6.366538,0.924352
6.368145,0.927320
6.369748,0.930289
6.371347,0.933261
6.372942,0.936234
6.374532,0.939208
6.376118,0.942185
6.377700,0.945163
6.379278,0.948143
6.380852,0.951124
6.382422,0.954107
6.383987,0.957092
6.385549,0.960079
6.387106,0.963067
6.388660,0.966058
6.390209,0.969050
6.391754,0.972044
6.393295,0.975039
6.394832,0.978037
6.396365,0.981036
6.397895,0.984037
6.399420,0.987040
6.400941,0.990045
6.402458,0.993051
6.403972,0.996060
6.405481,0.999070
6.406987,1.002082
6.408489,1.005096
6.409986,1.008112
6.411480,1.011130
6.412970,1.014150
6.414457,1.017172
6.415939,1.020196
6.417418,1.023221
6.418893,1.026249
6.420364,1.029279
6.421831,1.032310
6.423295,1.035344
6.424755,1.038379
6.426211,1.041417
6.427664,1.044456
6.429113,1.047498
6.430558,1.050541
6.431999,1.053587
6.433437,1.056635
6.434872,1.059684
6.436302,1.062736
6.437730,1.065790
6.439153,1.068846
6.440573,1.071904
6.441990,1.074964
6.443403,1.078026
6.444812,1.081091
6.446218,1.084157
6.447621,1.087225
6.449020,1.090296
6.450415,1.093369
6.451807,1.096444
6.453196,1.099521
6.454581,1.102600
6.455963,1.105681
6.457342,1.108765
6.458717,1.111851
6.460089,1.114938
6.461458,1.118028
6.462823,1.121121
6.464185,1.124215
6.465543,1.127312
6.466899,1.130411
6.468251,1.133512
6.469600,1.136615
6.470946,1.139721
6.472288,1.142829
6.473628,1.145939
6.474964,1.149051
6.476297,1.152165
6.477627,1.155282
6.478953,1.158401
6.480277,1.161523
6.481597,1.164646
6.482915,1.167772
6.484229,1.170900
6.485540,1.174031
6.486849,1.177164
6.488154,1.180299
6.489456,1.183436
6.490755,1.186576
6.492051,1.189718
6.493345,1.192862
6.494635,1.196009
6.495922,1.199158
6.497207,1.202309
6.498488,1.205462
6.499767,1.208618
6.501043,1.211777
6.502316,1.214937
6.503586,1.218100
6.504853,1.221266
6.506117,1.224433
6.507379,1.227603
6.508638,1.230776
6.509894,1.233951
6.511147,1.237128
6.512397,1.240307
6.513645,1.243489
6.514890,1.246673
6.516132,1.249860
6.517372,1.253049
6.518609,1.256240
6.519843,1.259434
6.521074,1.262630
6.522303,1.265829
6.523529,1.269030
6.524753,1.272233
6.525974,1.275439
6.527192,1.278647
6.528408,1.281857
6.529621,1.285070
6.530832,1.288285
6.532040,1.291503
6.533245,1.294723
6.534449,1.297946
6.535649,1.301171
6.536847,1.304398
6.538043,1.307628
6.539236,1.310860
6.540426,1.314094
6.541614,1.317331
6.542800,1.320570
6.543983,1.323812
6.545164,1.327056
6.546342,1.330303
6.547518,1.333551
6.548692,1.336803
6.549863,1.340056
6.551032,1.343313
6.552199,1.346571
6.553363,1.349832
6.554525,1.353095
6.555684,1.356361
6.556841,1.359629
6.557996,1.362899
6.559149,1.366172
6.560299,1.369447
6.561447,1.372725
6.562593,1.376005
6.563737,1.379287
6.564878,1.382572
6.566017,1.385859
6.567154,1.389149
6.568289,1.392441
6.569421,1.395735
6.570551,1.399032
6.571679,1.402331
6.572805,1.405632
6.573929,1.408936
6.575050,1.412242
6.576170,1.415550
6.577287,1.418861
6.578402,1.422174
6.579515,1.425490
6.580626,1.428807
6.581734,1.432128
6.582841,1.435450
6.583946,1.438775
6.585048,1.442102
6.586148,1.445431
6.587247,1.448763
6.588343,1.452097
6.589437,1.455434
6.590529,1.458772
6.591619,1.462113
6.592707,1.465457
6.593793,1.468802
6.594877,1.472150
6.595959,1.475500
6.597039,1.478853
6.598117,1.482207
6.599192,1.485564
6.600266,1.488923
6.601338,1.492285
6.602408,1.495648
6.603476,1.499014
6.604542,1.502382
6.605606,1.505753
6.606668,1.509125
6.607728,1.512500
6.608786,1.515877
6.609842,1.519257
6.610897,1.522638
6.611949,1.526022
6.612999,1.529407
6.614048,1.532795
6.615094,1.536185
6.616139,1.539578
6.617181,1.542972
6.618222,1.546369
6.619261,1.549767
6.620298,1.553168
6.621333,1.556571
6.622366,1.559976
6.623397,1.563384
6.624426,1.566793
6.625454,1.570204
6.626479,1.573618
6.627503,1.577034
6.628524,1.580451
6.629544,1.583871
6.630562,1.587293
6.631578,1.590716
6.632593,1.594142
6.633605,1.597570
6.634615,1.601000
6.635624,1.604432
6.636631,1.607866
6.637636,1.611302
6.638639,1.614740
6.639640,1.618180
6.640639,1.621622
6.641636,1.625065
6.642632,1.628511
6.643625,1.631959
6.644617,1.635408
6.645607,1.638860
6.646595,1.642313
6.647581,1.645769
6.648566,1.649226
6.649548,1.652685
6.650529,1.656146
6.651507,1.659609
6.652484,1.663074
6.653459,1.666540
6.654433,1.670009
6.655404,1.673479
6.656373,1.676951
6.657341,1.680424
6.658306,1.683900
6.659270,1.687377
6.660232,1.690857
6.661192,1.694337
6.662150,1.697820
6.663107,1.701304
6.664061,1.704791
6.665014,1.708278
6.665964,1.711768
6.666913,1.715259
6.667860,1.718752
6.668805,1.722246
6.669748,1.725743
6.670689,1.729241
6.671628,1.732740
6.672566,1.736241
6.673501,1.739744
6.674435,1.743248
6.675366,1.746754
6.676296,1.750261
6.677224,1.753771
6.678150,1.757281
6.679074,1.760793
6.679996,1.764307
6.680916,1.767822
6.681834,1.771339
6.682750,1.774857
6.683665,1.778376
6.684577,1.781898
6.685487,1.785420
6.686396,1.788944
6.687302,1.792469
6.688207,1.795996
6.689109,1.799525
6.690010,1.803054
6.690908,1.806585
6.691805,1.810118
6.692699,1.813651
6.693592,1.817186
6.694482,1.820723
6.695371,1.824260
6.696257,1.827799
6.697142,1.831340
6.698024,1.834881
6.698905,1.838424
6.699783,1.841968
6.700659,1.845513
6.701534,1.849060
6.702406,1.852607
6.703276,1.856156
6.704144,1.859706
6.705010,1.863258
6.705874,1.866810
6.706736,1.870364
6.707596,1.873918
6.708453,1.877474
6.709309,1.881031
6.710162,1.884589
6.711013,1.888148
6.711862,1.891708
6.712709,1.895269
6.713554,1.898831
6.714397,1.902394
6.715237,1.905959
6.716076,1.909524
6.716912,1.913090
6.717746,1.916657
6.718577,1.920225
6.719407,1.923794
6.720234,1.927364
6.721059,1.930935
6.721882,1.934506
6.722703,1.938079
6.723521,1.941652
6.724337,1.945227
6.725151,1.948802
6.725963,1.952378
6.726772,1.955954
6.727579,1.959532
6.728384,1.963110
6.729187,1.966689
6.729987,1.970269
6.730785,1.973849
6.731580,1.977431
6.732373,1.981012
6.733164,1.984595
6.733952,1.988178
6.734738,1.991762
6.735522,1.995347
6.736303,1.998932
6.737082,2.002518
6.737859,2.006104
6.738633,2.009691
6.739405,2.013279
6.740174,2.016867
6.740941,2.020456
6.741705,2.024045
6.742467,2.027635
6.743226,2.031225
6.743983,2.034816
6.744738,2.038407
6.745490,2.041999
6.746239,2.045591
6.746986,2.049184
6.747730,2.052776
6.748472,2.056370
6.749211,2.059964
6.749948,2.063558
6.750682,2.067152
6.751414,2.070747
6.752143,2.074342
6.752869,2.077938
6.753593,2.081533
6.754314,2.085129
6.755033,2.088726
6.755749,2.092322
6.756462,2.095919
6.757172,2.099516
6.757880,2.103113
6.758585,2.106711
6.759288,2.110309
6.759988,2.113906
6.760685,2.117504
6.761379,2.121102
6.762071,2.124701
6.762760,2.128299
6.763446,2.131898
6.764129,2.135496
6.764810,2.139095
6.765488,2.142693
6.766163,2.146292
6.766835,2.149891
6.767504,2.153490
6.768171,2.157089
6.768835,2.160687
6.769495,2.164286
6.770153,2.167885
6.770809,2.171483
6.771461,2.175082
6.772110,2.178681
6.772757,2.182279
6.773400,2.185877
6.774041,2.189476
6.774678,2.193074
6.775313,2.196672
6.775945,2.200269
6.776574,2.203867
6.777200,2.207465
6.777822,2.211062
6.778442,2.214659
6.779059,2.218256
6.779673,2.221852
6.780284,2.225449
6.780891,2.229045
6.781496,2.232640
6.782098,2.236236
6.782696,2.239831
6.783292,2.243426
6.783884,2.247021
6.784473,2.250615
6.785059,2.254209
6.785642,2.257802
6.786222,2.261396
6.786799,2.264988
6.787372,2.268581
6.787943,2.272173
6.788510,2.275764
6.789074,2.279355
6.789635,2.282946
6.790192,2.286536
6.790747,2.290126
6.791298,2.293716
6.791846,2.297304
6.792390,2.300893
6.792932,2.304480
6.793470,2.308068
6.794005,2.311654
6.794536,2.315241
6.795065,2.318826
6.795589,2.322411
6.796111,2.325996
6.796629,2.329580
6.797144,2.333163
6.797656,2.336746
6.798164,2.340328
6.798669,2.343909
6.799170,2.347490
6.799668,2.351070
6.800163,2.354650
6.800654,2.358229
6.801142,2.361807
6.801626,2.365384
6.802107,2.368961
6.802584,2.372537
6.803058,2.376113
6.803529,2.379687
6.803996,2.383261
6.804459,2.386834
6.804919,2.390407
6.805376,2.393978
6.805829,2.397549
6.806278,2.401119
6.806724,2.404688
6.807166,2.408257
6.807605,2.411825
6.808040,2.415392
6.808472,2.418958
6.808900,2.422523
6.809324,2.426087
6.809745,2.429651
6.810162,2.433213
6.810576,2.436775
6.810986,2.440336
6.811392,2.443896
6.811795,2.447455
6.812194,2.451014
6.812589,2.454571
6.812981,2.458128
6.813369,2.461683
6.813753,2.465238
6.814133,2.468792
6.814510,2.472345
6.814883,2.475896
6.815253,2.479447
6.815618,2.482997
6.815980,2.486546
6.816338,2.490095
6.816693,2.493642
6.817043,2.497188
6.817390,2.500733
6.817733,2.504277
6.818072,2.507820
6.818408,2.511363
6.818739,2.514904
6.819067,2.518444
6.819391,2.521983
6.819711,2.525521
6.820028,2.529058
6.820340,2.532595
6.820649,2.536130
6.820953,2.539664
6.821254,2.543197
6.821551,2.546729
6.821844,2.550260
6.822133,2.553790
6.822418,2.557319
6.822700,2.560846
6.822977,2.564373
6.823251,2.567899
6.823520,2.571424
6.823786,2.574947
6.824047,2.578470
6.824305,2.581991
6.824559,2.585512
6.824809,2.589031
6.825055,2.592549
6.825296,2.596056
6.825534,2.599542
6.825768,2.603007
6.825998,2.606451
6.826223,2.609874
6.826445,2.613277
6.826662,2.616660
6.826875,2.620022
6.827084,2.623365
6.827288,2.626687
6.827489,2.629990
6.827685,2.633274
6.827876,2.636537
6.828064,2.639782
6.828247,2.643007
6.828425,2.646214
6.828599,2.649401
6.828769,2.652570
6.828934,2.655720
6.829095,2.658851
6.829251,2.661964
6.829403,2.665059
6.829550,2.668136
6.829692,2.671195
6.829830,2.674236
6.829963,2.677259
6.830091,2.680264
6.830215,2.683251
6.830334,2.686222
6.830449,2.689174
6.830559,2.692110
6.830663,2.695028
6.830764,2.697930
6.830859,2.700814
6.830949,2.703682
6.831035,2.706534
6.831116,2.709370
6.831192,2.712189
6.831263,2.714994
6.831329,2.717782
6.831390,2.720556
6.831447,2.723315
6.831498,2.726058
6.831544,2.728788
6.831586,2.731503
6.831622,2.734203
6.831654,2.736890
6.831680,2.739563
6.831701,2.742222
6.831718,2.744867
6.831729,2.747500
6.831735,2.750119
6.831736,2.752725
6.831732,2.755318
6.831722,2.757899
6.831708,2.760467
6.831689,2.763023
6.831664,2.765566
6.831634,2.768098
6.831599,2.770618
6.831559,2.773125
6.831514,2.775622
6.831463,2.778106
6.831408,2.780579
6.831347,2.783042
6.831280,2.785492
6.831209,2.787932
6.831132,2.790362
6.831050,2.792780
6.830963,2.795188
6.830871,2.797585
6.830773,2.799972
6.830670,2.802349
6.830562,2.804715
6.830448,2.807072
6.830329,2.809418
6.830205,2.811755
6.830076,2.814082
6.829941,2.816400
6.829801,2.818708
6.829655,2.821006
6.829504,2.823296
6.829348,2.825576
6.829187,2.827847
6.829020,2.830109
6.828848,2.832363
6.828670,2.834607
6.828487,2.836843
6.828299,2.839070
6.828105,2.841289
6.827906,2.843499
6.827702,2.845701
6.827492,2.847895
6.827277,2.850080
6.827056,2.852258
6.826830,2.854427
6.826599,2.856589
6.826362,2.858742
6.826120,2.860888
6.825872,2.863027
6.825619,2.865158
6.825361,2.867281
6.825097,2.869397
6.824828,2.871505
6.824554,2.873607
6.824274,2.875701
6.823988,2.877788
6.823697,2.879868
6.823401,2.881941
6.823100,2.884007
6.822792,2.886066
6.822480,2.888119
6.822162,2.890165
6.821839,2.892204
6.821510,2.894237
6.821176,2.896263
6.820836,2.898283
6.820491,2.900296
6.820141,2.902304
6.819785,2.904305
6.819424,2.906300
6.819057,2.908288
6.818685,2.910271
6.818307,2.912248
6.817924,2.914219
6.817536,2.916184
6.817142,2.918143
6.816743,2.920097
6.816338,2.922045
6.815928,2.923987
6.815513,2.925924
6.815092,2.927856
6.814666,2.929781
6.814234,2.931702
6.813797,2.933617
6.813355,2.935527
6.812907,2.937432
6.812453,2.939332
6.811995,2.941226
6.811530,2.943116
6.811061,2.945000
6.810586,2.946880
6.810106,2.948754
6.809620,2.950624
6.809129,2.952489
6.808633,2.954350
6.808131,2.956205
6.807623,2.958056
6.807111,2.959903
6.806593,2.961745
6.806069,2.963582
6.805541,2.965415
6.805007,2.967244
6.804467,2.969068
6.803922,2.970888
6.803372,2.972703
6.802817,2.974515
6.802256,2.976322
6.801689,2.978125
6.801118,2.979924
6.800541,2.981719
6.799958,2.983510
6.799371,2.985297
6.798778,2.987081
6.798179,2.988860
6.797576,2.990635
6.796967,2.992407
6.796353,2.994175
6.795733,2.995939
6.795108,2.997700
6.794478,2.999457
6.793842,3.001210
6.793201,3.002960
6.792555,3.004706
6.791904,3.006449
6.791247,3.008189
6.790585,3.009925
6.789918,3.011657
6.789245,3.013387
6.788567,3.015113
6.787884,3.016835
6.787195,3.018555
6.786502,3.020271
6.785803,3.021985
6.785099,3.023695
6.784389,3.025402
6.783674,3.027106
6.782954,3.028807
6.782229,3.030505
6.781499,3.032200
6.780763,3.033892
6.780022,3.035581
6.779276,3.037268
6.778525,3.038951
6.777768,3.040632
6.777006,3.042310
6.776240,3.043985
6.775467,3.045658
6.774690,3.047328
6.773907,3.048995
6.773120,3.050660
6.772327,3.052322
6.771529,3.053981
6.770725,3.055638
6.769917,3.057293
6.769103,3.058945
6.768285,3.060595
6.767461,3.062242
6.766632,3.063886
6.765798,3.065529
6.764958,3.067169
6.764114,3.068806
6.763264,3.070442
6.762410,3.072075
6.761550,3.073706
6.760685,3.075334
6.759815,3.076961
6.758940,3.078585
6.758059,3.080207
6.757174,3.081827
6.756284,3.083445
6.755388,3.085061
6.754487,3.086675
6.753582,3.088286
6.752671,3.089896
6.751755,3.091503
6.750834,3.093109
6.749909,3.094713
6.748978,3.096314
6.748042,3.097914
6.747101,3.099512
6.746154,3.101108
6.745203,3.102702
6.744247,3.104294
6.743286,3.105885
6.742320,3.107473
6.741349,3.109060
6.740373,3.110645
6.739392,3.112229
6.738406,3.113810
6.737415,3.115390
6.736418,3.116968
6.735417,3.118544
6.734411,3.120119
6.733400,3.121692
6.732384,3.123263
6.731364,3.124833
6.730338,3.126401
6.729307,3.127967
6.728271,3.129532
6.727231,3.131095
6.726185,3.132657
6.725135,3.134217
6.724079,3.135775
6.723019,3.137332
6.721954,3.138887
6.720884,3.140441
6.719809,3.141993
6.718729,3.143544
6.717644,3.145094
6.716555,3.146641
6.715460,3.148188
6.714361,3.149733
6.713257,3.151276
6.712148,3.152818
6.711034,3.154359
6.709915,3.155898
6.708792,3.157435
6.707663,3.158972
6.706530,3.160507
6.705392,3.162040
6.704249,3.163572
6.703102,3.165103
6.701949,3.166632
6.700792,3.168160
6.699630,3.169686
6.698463,3.171212
6.697292,3.172735
6.696115,3.174258
6.694934,3.175779
6.693749,3.177299
6.692558,3.178817
6.691363,3.180334
6.690163,3.181849
6.688958,3.183364
6.687748,3.184877
6.686534,3.186388
6.685315,3.187899
6.684091,3.189408
6.682863,3.190915
6.681630,3.192422
6.680392,3.193927
6.679150,3.195430
6.677903,3.196932
6.676651,3.198433
6.675395,3.199933
6.674133,3.201431
6.672868,3.202928
6.671597,3.204424
6.670322,3.205918
6.669043,3.207411
6.667758,3.208903
6.666469,3.210393
6.665176,3.211882
6.663878,3.213370
6.662575,3.214856
6.661267,3.216341
6.659956,3.217824
6.658639,3.219306
6.657318,3.220787
6.655992,3.222266
6.654662,3.223744
6.653327,3.225221
6.651988,3.226696
6.650644,3.228170
6.649296,3.229643
6.647943,3.231114
6.646585,3.232583
6.645223,3.234051
6.643857,3.235518
6.642486,3.236983
6.641110,3.238447
6.639730,3.239910
6.638346,3.241371
6.636957,3.242830
6.635563,3.244288
6.634165,3.245745
6.632763,3.247200
6.631356,3.248653
6.629945,3.250105
6.628529,3.251556
6.627109,3.253005
6.625685,3.254452
6.624256,3.255898
6.622822,3.257342
6.621385,3.258785
6.619943,3.260226
6.618496,3.261665
6.617045,3.263103
6.615590,3.264540
6.614130,3.265974
6.612666,3.267407
6.611198,3.268838
6.609725,3.270268
6.608248,3.271696
6.606767,3.273122
6.605281,3.274547
6.603791,3.275969
6.602297,3.277390
6.600799,3.278810
6.599296,3.280227
6.597789,3.281643
6.596277,3.283057
6.594762,3.284469
6.593242,3.285879
6.591718,3.287287
6.590189,3.288694
6.588657,3.290098
6.587120,3.291501
6.585579,3.292901
6.584033,3.294300
6.582484,3.295697
6.580930,3.297092
6.579372,3.298485
6.577810,3.299875
6.576244,3.301264
6.574674,3.302651
6.573099,3.304036
6.571521,3.305418
6.569938,3.306799
6.568351,3.308177
6.566760,3.309553
6.565165,3.310927
6.563566,3.312299
6.561963,3.313669
6.560355,3.315036
6.558744,3.316401
6.557128,3.317764
6.555509,3.319124
6.553885,3.320483
6.552257,3.321839
6.550626,3.323192
6.548990,3.324543
6.547350,3.325892
6.545707,3.327238
6.544059,3.328582
6.542407,3.329924
6.540752,3.331263
6.539092,3.332599
6.537429,3.333933
6.535761,3.335264
6.534090,3.336593
6.532415,3.337919
6.530735,3.339243
6.529052,3.340563
6.527365,3.341882
6.525674,3.343197
6.523979,3.344510
6.522281,3.345820
6.520578,3.347127
6.518872,3.348431
6.517162,3.349733
6.515448,3.351031
6.513730,3.352327
6.512008,3.353620
6.510283,3.354910
6.508554,3.356197
6.506821,3.357481
6.505084,3.358762
6.503344,3.360040
6.501600,3.361315
6.499852,3.362586
6.498100,3.363855
6.496345,3.365120
6.494586,3.366383
6.492823,3.367642
6.491057,3.368898
6.489287,3.370150
6.487513,3.371399
6.485735,3.372645
6.483955,3.373888
6.482170,3.375127
6.480382,3.376363
6.478590,3.377596
6.476795,3.378825
6.474996,3.380050
6.473193,3.381272
6.471387,3.382490
6.469578,3.383705
6.467765,3.384916
6.465948,3.386124
6.464128,3.387328
6.462304,3.388528
6.460477,3.389725
6.458647,3.390917
6.456813,3.392106
6.454975,3.393291
6.453134,3.394473
6.451290,3.395650
6.449443,3.396823
6.447591,3.397993
6.445737,3.399158
6.443879,3.400320
6.442018,3.401478
6.440154,3.402631
6.438286,3.403780
6.436415,3.404926
6.434540,3.406067
6.432663,3.407204
6.430782,3.408336
6.428898,3.409465
6.427010,3.410589
6.425119,3.411709
6.423225,3.412824
6.421328,3.413935
6.419428,3.415042
6.417524,3.416144
6.415618,3.417242
6.413708,3.418335
6.411795,3.419424
6.409879,3.420508
6.407960,3.421587
6.406037,3.422662
6.404112,3.423732
6.402184,3.424798
6.400252,3.425858
6.398317,3.426914
6.396380,3.427966
6.394439,3.429012
6.392496,3.430053
6.390549,3.431090
6.388600,3.432121
6.386647,3.433148
6.384692,3.434170
6.382733,3.435186
6.380772,3.436198
6.378808,3.437204
6.376841,3.438205
6.374871,3.439201
6.372898,3.440192
6.370922,3.441178
6.368944,3.442158
6.366963,3.443133
6.364979,3.444103
6.362992,3.445067
6.361002,3.446026
6.359010,3.446979
6.357015,3.447927
6.355017,3.448870
6.353016,3.449807
6.351013,3.450738
6.349007,3.451664
6.346999,3.452584
6.344988,3.453498
6.342974,3.454407
6.340957,3.455310
6.338938,3.456207
6.336917,3.457098
6.334893,3.457983
6.332866,3.458863
6.330837,3.459736
6.328805,3.460604
6.326771,3.461465
6.324734,3.462321
6.322695,3.463170
6.320654,3.464014
6.318610,3.464851
6.316563,3.465682
6.314514,3.466507
6.312463,3.467325
6.310410,3.468138
6.308354,3.468944
6.306295,3.469743
6.304235,3.470537
6.302172,3.471323
6.300107,3.472104
6.298039,3.472878
6.295970,3.473645
6.293898,3.474406
6.291824,3.475160
6.289747,3.475908
6.287669,3.476649
6.285588,3.477383
6.283505,3.478110
6.281420,3.478831
6.279333,3.479545
6.277244,3.480252
6.275153,3.480952
6.273060,3.481645
6.270965,3.482332
6.268867,3.483011
6.266768,3.483683
6.264667,3.484349
6.262563,3.485007
6.260458,3.485658
6.258351,3.486302
6.256242,3.486938
6.254131,3.487568
6.252018,3.488190
6.249903,3.488805
6.247787,3.489413
6.245668,3.490013
6.243548,3.490605
6.241426,3.491191
6.239302,3.491769
6.237177,3.492339
6.235049,3.492902
6.232920,3.493457
6.230790,3.494005
6.228657,3.494545
6.226523,3.495077
6.224387,3.495601
6.222250,3.496118
6.220111,3.496627
6.217971,3.497128
6.215829,3.497621
6.213685,3.498107
6.211540,3.498584
6.209393,3.499054
6.207245,3.499515
6.205095,3.499969
6.202944,3.500414
6.200792,3.500851
6.198638,3.501280
