psi_in,u_in,x_in,y_in,psi_hat,x_hat,y_hat,u_hat,psi_d,x_d,y_d
6.177355,0.199929,-4.593967,-1.785467,6.177288,-4.591534,-1.791534,0.220939,-0.103119,-4.595562,-1.776297
6.177415,0.199929,-4.591978,-1.785667,6.177347,-4.589546,-1.791734,0.220926,-0.103063,-4.593574,-1.776503
6.177474,0.199929,-4.589989,-1.785866,6.177406,-4.587559,-1.791935,0.220913,-0.103007,-4.591586,-1.776709
6.177534,0.199929,-4.587999,-1.786065,6.177466,-4.585571,-1.792135,0.220900,-0.102951,-4.589598,-1.776914
6.177593,0.199929,-4.586010,-1.786265,6.177525,-4.583583,-1.792335,0.220887,-0.102895,-4.587610,-1.777119
6.177652,0.199929,-4.584021,-1.786464,6.177585,-4.581596,-1.792535,0.220874,-0.102839,-4.585621,-1.777325
6.177711,0.199929,-4.582031,-1.786663,6.177644,-4.579608,-1.792735,0.220861,-0.102783,-4.583633,-1.777530
6.177771,0.199929,-4.580042,-1.786862,6.177703,-4.577620,-1.792935,0.220849,-0.102727,-4.581645,-1.777735
6.177830,0.199929,-4.578052,-1.787061,6.177763,-4.575633,-1.793135,0.220836,-0.102671,-4.579657,-1.777940
6.177889,0.199929,-4.576063,-1.787259,6.177822,-4.573645,-1.793335,0.220823,-0.102615,-4.577669,-1.778145
6.177948,0.199929,-4.574074,-1.787458,6.177881,-4.571657,-1.793534,0.220810,-0.102559,-4.575680,-1.778349
6.178007,0.199929,-4.572084,-1.787656,6.177940,-4.569669,-1.793734,0.220797,-0.102503,-4.573692,-1.778554
6.178067,0.199929,-4.570095,-1.787855,6.177999,-4.567682,-1.793933,0.220784,-0.102447,-4.571704,-1.778758
6.178126,0.199929,-4.568105,-1.788053,6.178059,-4.565694,-1.794133,0.220771,-0.102391,-4.569715,-1.778963
6.178185,0.199929,-4.566116,-1.788251,6.178118,-4.563706,-1.794332,0.220759,-0.102335,-4.567727,-1.779167
6.178244,0.199929,-4.564126,-1.788449,6.178177,-4.561718,-1.794531,0.220746,-0.102279,-4.565739,-1.779371
6.178303,0.199929,-4.562137,-1.788647,6.178236,-4.559730,-1.794730,0.220733,-0.102223,-4.563750,-1.779575
6.178362,0.199929,-4.560147,-1.788845,6.178295,-4.557743,-1.794929,0.220720,-0.102167,-4.561762,-1.779779
6.178421,0.199929,-4.558158,-1.789043,6.178354,-4.555755,-1.795127,0.220707,-0.102111,-4.559774,-1.779983
6.178480,0.199929,-4.556168,-1.789241,6.178413,-4.553767,-1.795326,0.220694,-0.102056,-4.557785,-1.780186
6.178539,0.199929,-4.554179,-1.789438,6.178472,-4.551779,-1.795524,0.220682,-0.102000,-4.555797,-1.780390
6.178598,0.199929,-4.552189,-1.789636,6.178531,-4.549791,-1.795723,0.220669,-0.101944,-4.553808,-1.780593
6.178657,0.199929,-4.550200,-1.789833,6.178590,-4.547803,-1.795921,0.220656,-0.101888,-4.551820,-1.780797
6.178716,0.199929,-4.548210,-1.790031,6.178649,-4.545815,-1.796119,0.220643,-0.101833,-4.549832,-1.781000
6.178774,0.199929,-4.546220,-1.790228,6.178708,-4.543828,-1.796317,0.220631,-0.101777,-4.547843,-1.781203
6.178833,0.199929,-4.544231,-1.790425,6.178767,-4.541840,-1.796515,0.220618,-0.101721,-4.545855,-1.781406
6.178892,0.199929,-4.542241,-1.790622,6.178826,-4.539852,-1.796713,0.220605,-0.101665,-4.543866,-1.781609
6.178951,0.199928,-4.540252,-1.790819,6.178885,-4.537864,-1.796911,0.220592,-0.101610,-4.541878,-1.781812
6.179010,0.199928,-4.538262,-1.791016,6.178943,-4.535876,-1.797109,0.220580,-0.101554,-4.539889,-1.782015
6.179068,0.199928,-4.536272,-1.791212,6.179002,-4.533888,-1.797306,0.220567,-0.101498,-4.537901,-1.782217
6.179127,0.199928,-4.534283,-1.791409,6.179061,-4.531900,-1.797504,0.220554,-0.101443,-4.535912,-1.782420
6.179186,0.199928,-4.532293,-1.791605,6.179120,-4.529912,-1.797701,0.220542,-0.101387,-4.533924,-1.782622
6.179245,0.199928,-4.530304,-1.791802,6.179179,-4.527924,-1.797899,0.220529,-0.101332,-4.531935,-1.782824
6.179303,0.199928,-4.528314,-1.791998,6.179237,-4.525936,-1.798096,0.220516,-0.101276,-4.529947,-1.783026
6.179362,0.199928,-4.526324,-1.792194,6.179296,-4.523948,-1.798293,0.220504,-0.101221,-4.527958,-1.783228
6.179420,0.199928,-4.524335,-1.792390,6.179355,-4.521960,-1.798490,0.220491,-0.101165,-4.525970,-1.783430
6.179479,0.199928,-4.522345,-1.792586,6.179413,-4.519972,-1.798687,0.220478,-0.101110,-4.523981,-1.783632
6.179538,0.199928,-4.520355,-1.792782,6.179472,-4.517984,-1.798883,0.220466,-0.101054,-4.521993,-1.783834
6.179596,0.199928,-4.518365,-1.792978,6.179531,-4.515996,-1.799080,0.220453,-0.100999,-4.520004,-1.784035
6.179655,0.199928,-4.516376,-1.793173,6.179589,-4.514008,-1.799276,0.220441,-0.100943,-4.518015,-1.784237
6.179713,0.199928,-4.514386,-1.793369,6.179648,-4.512019,-1.799473,0.220428,-0.100888,-4.516027,-1.784438
6.179772,0.199928,-4.512396,-1.793564,6.179706,-4.510031,-1.799669,0.220415,-0.100832,-4.514038,-1.784640
6.179830,0.199928,-4.510407,-1.793760,6.179765,-4.508043,-1.799865,0.220403,-0.100777,-4.512049,-1.784841
6.179889,0.199928,-4.508417,-1.793955,6.179823,-4.506055,-1.800062,0.220390,-0.100721,-4.510061,-1.785042
6.179947,0.199928,-4.506427,-1.794150,6.179882,-4.504067,-1.800258,0.220378,-0.100666,-4.508072,-1.785243
6.180005,0.199928,-4.504437,-1.794345,6.179940,-4.502079,-1.800453,0.220365,-0.100611,-4.506083,-1.785443
6.180064,0.199928,-4.502447,-1.794540,6.179999,-4.500091,-1.800649,0.220353,-0.100555,-4.504095,-1.785644
6.180122,0.199928,-4.500458,-1.794735,6.180057,-4.498103,-1.800845,0.220340,-0.100500,-4.502106,-1.785845
6.180181,0.199928,-4.498468,-1.794930,6.180115,-4.496114,-1.801041,0.220327,-0.100445,-4.500117,-1.786045
6.180239,0.199928,-4.496478,-1.795124,6.180174,-4.494126,-1.801236,0.220315,-0.100389,-4.498129,-1.786246
6.180297,0.199928,-4.494488,-1.795319,6.180232,-4.492138,-1.801431,0.220302,-0.100334,-4.496140,-1.786446
6.180355,0.199928,-4.492498,-1.795513,6.180291,-4.490150,-1.801627,0.220290,-0.100279,-4.494151,-1.786646
6.180414,0.199928,-4.490508,-1.795707,6.180349,-4.488161,-1.801822,0.220277,-0.100224,-4.492162,-1.786846
6.180472,0.199928,-4.488519,-1.795902,6.180407,-4.486173,-1.802017,0.220265,-0.100169,-4.490174,-1.787046
6.180530,0.199928,-4.486529,-1.796096,6.180465,-4.484185,-1.802212,0.220252,-0.100113,-4.488185,-1.787246
6.180588,0.199928,-4.484539,-1.796290,6.180524,-4.482197,-1.802407,0.220240,-0.100058,-4.486196,-1.787446
6.180646,0.199928,-4.482549,-1.796484,6.180582,-4.480208,-1.802602,0.220228,-0.100003,-4.484207,-1.787645
6.180705,0.199928,-4.480559,-1.796678,6.180640,-4.478220,-1.802796,0.220215,-0.099948,-4.482218,-1.787845
6.180763,0.199928,-4.478569,-1.796871,6.180698,-4.476232,-1.802991,0.220203,-0.099893,-4.480230,-1.788044
6.180821,0.199928,-4.476579,-1.797065,6.180756,-4.474244,-1.803185,0.220190,-0.099838,-4.478241,-1.788243
6.180879,0.199928,-4.474589,-1.797258,6.180814,-4.472255,-1.803380,0.220178,-0.099783,-4.476252,-1.788443
6.180937,0.199928,-4.472599,-1.797452,6.180873,-4.470267,-1.803574,0.220165,-0.099728,-4.474263,-1.788642
6.180995,0.199928,-4.470610,-1.797645,6.180931,-4.468279,-1.803768,0.220153,-0.099672,-4.472274,-1.788841
6.181053,0.199928,-4.468620,-1.797838,6.180989,-4.466290,-1.803962,0.220141,-0.099617,-4.470285,-1.789039
6.181111,0.199928,-4.466630,-1.798031,6.181047,-4.464302,-1.804156,0.220128,-0.099562,-4.468297,-1.789238
6.181169,0.199928,-4.464640,-1.798224,6.181105,-4.462313,-1.804350,0.220116,-0.099507,-4.466308,-1.789437
6.181227,0.199928,-4.462650,-1.798417,6.181163,-4.460325,-1.804544,0.220103,-0.099452,-4.464319,-1.789635
6.181285,0.199928,-4.460660,-1.798610,6.181221,-4.458337,-1.804737,0.220091,-0.099397,-4.462330,-1.789834
6.181343,0.199928,-4.458670,-1.798803,6.181279,-4.456348,-1.804931,0.220079,-0.099343,-4.460341,-1.790032
6.181400,0.199928,-4.456680,-1.798995,6.181337,-4.454360,-1.805124,0.220066,-0.099288,-4.458352,-1.790230
6.181458,0.199928,-4.454690,-1.799188,6.181395,-4.452371,-1.805317,0.220054,-0.099233,-4.456363,-1.790428
6.181516,0.199928,-4.452700,-1.799380,6.181452,-4.450383,-1.805511,0.220042,-0.099178,-4.454374,-1.790626
6.181574,0.199928,-4.450710,-1.799573,6.181510,-4.448395,-1.805704,0.220029,-0.099123,-4.452385,-1.790824
6.181632,0.199928,-4.448720,-1.799765,6.181568,-4.446406,-1.805897,0.220017,-0.099068,-4.450396,-1.791022
6.181690,0.199928,-4.446729,-1.799957,6.181626,-4.444418,-1.806090,0.220005,-0.099013,-4.448407,-1.791219
6.181747,0.199928,-4.444739,-1.800149,6.181684,-4.442429,-1.806282,0.219992,-0.098958,-4.446418,-1.791417
6.181805,0.199928,-4.442749,-1.800341,6.181742,-4.440441,-1.806475,0.219980,-0.098904,-4.444429,-1.791614
6.181863,0.199928,-4.440759,-1.800532,6.181799,-4.438452,-1.806668,0.219968,-0.098849,-4.442440,-1.791812
6.181920,0.199928,-4.438769,-1.800724,6.181857,-4.436464,-1.806860,0.219956,-0.098794,-4.440451,-1.792009
6.181978,0.199928,-4.436779,-1.800916,6.181915,-4.434475,-1.807052,0.219943,-0.098739,-4.438462,-1.792206
6.182036,0.199928,-4.434789,-1.801107,6.181973,-4.432486,-1.807245,0.219931,-0.098685,-4.436473,-1.792403
6.182093,0.199928,-4.432799,-1.801299,6.182030,-4.430498,-1.807437,0.219919,-0.098630,-4.434484,-1.792600
6.182151,0.199928,-4.430809,-1.801490,6.182088,-4.428509,-1.807629,0.219907,-0.098575,-4.432495,-1.792797
6.182209,0.199928,-4.428819,-1.801681,6.182146,-4.426521,-1.807821,0.219894,-0.098520,-4.430506,-1.792993
6.182266,0.199928,-4.426828,-1.801872,6.182203,-4.424532,-1.808013,0.219882,-0.098466,-4.428516,-1.793190
6.182324,0.199928,-4.424838,-1.802063,6.182261,-4.422544,-1.808205,0.219870,-0.098411,-4.426527,-1.793386
6.182381,0.199928,-4.422848,-1.802254,6.182318,-4.420555,-1.808396,0.219858,-0.098356,-4.424538,-1.793583
6.182439,0.199928,-4.420858,-1.802445,6.182376,-4.418566,-1.808588,0.219846,-0.098302,-4.422549,-1.793779
6.182496,0.199928,-4.418868,-1.802635,6.182433,-4.416578,-1.808779,0.219834,-0.098247,-4.420560,-1.793975
6.182554,0.199928,-4.416877,-1.802826,6.182491,-4.414589,-1.808971,0.219821,-0.098193,-4.418571,-1.794171
6.182611,0.199928,-4.414887,-1.803016,6.182548,-4.412600,-1.809162,0.219809,-0.098138,-4.416582,-1.794367
6.182668,0.199928,-4.412897,-1.803207,6.182606,-4.410612,-1.809353,0.219797,-0.098084,-4.414592,-1.794563
6.182726,0.199928,-4.410907,-1.803397,6.182663,-4.408623,-1.809544,0.219785,-0.098029,-4.412603,-1.794758
6.182783,0.199928,-4.408917,-1.803587,6.182721,-4.406634,-1.809735,0.219773,-0.097974,-4.410614,-1.794954
6.182841,0.199928,-4.406926,-1.803777,6.182778,-4.404646,-1.809926,0.219761,-0.097920,-4.408625,-1.795149
6.182898,0.199927,-4.404936,-1.803967,6.182836,-4.402657,-1.810117,0.219749,-0.097866,-4.406636,-1.795345
6.182955,0.199927,-4.402946,-1.804157,6.182893,-4.400668,-1.810307,0.219736,-0.097811,-4.404646,-1.795540
6.183012,0.199927,-4.400956,-1.804347,6.182950,-4.398680,-1.810498,0.219724,-0.097757,-4.402657,-1.795735
6.183070,0.199927,-4.398965,-1.804537,6.183008,-4.396691,-1.810688,0.219712,-0.097702,-4.400668,-1.795930
6.183127,0.199927,-4.396975,-1.804726,6.183065,-4.394702,-1.810878,0.219700,-0.097648,-4.398679,-1.796125
6.183184,0.199927,-4.394985,-1.804916,6.183122,-4.392713,-1.811069,0.219688,-0.097593,-4.396689,-1.796320
6.183241,0.199927,-4.392994,-1.805105,6.183179,-4.390725,-1.811259,0.219676,-0.097539,-4.394700,-1.796515
6.183299,0.199927,-4.391004,-1.805294,6.183237,-4.388736,-1.811449,0.219664,-0.097485,-4.392711,-1.796709
6.183356,0.199927,-4.389014,-1.805483,6.183294,-4.386747,-1.811639,0.219652,-0.097430,-4.390721,-1.796904
6.183413,0.199927,-4.387023,-1.805672,6.183351,-4.384758,-1.811828,0.219640,-0.097376,-4.388732,-1.797098
6.183470,0.199927,-4.385033,-1.805861,6.183408,-4.382769,-1.812018,0.219628,-0.097322,-4.386743,-1.797292
6.183527,0.199927,-4.383043,-1.806050,6.183465,-4.380780,-1.812208,0.219616,-0.097267,-4.384753,-1.797486
6.183584,0.199927,-4.381052,-1.806239,6.183523,-4.378792,-1.812397,0.219604,-0.097213,-4.382764,-1.797681
6.183641,0.199927,-4.379062,-1.806428,6.183580,-4.376803,-1.812587,0.219592,-0.097159,-4.380775,-1.797874
6.183698,0.199927,-4.377071,-1.806616,6.183637,-4.374814,-1.812776,0.219580,-0.097105,-4.378785,-1.798068
6.183755,0.199927,-4.375081,-1.806805,6.183694,-4.372825,-1.812965,0.219568,-0.097050,-4.376796,-1.798262
6.183812,0.199927,-4.373091,-1.806993,6.183751,-4.370836,-1.813154,0.219556,-0.096996,-4.374806,-1.798456
6.183869,0.199927,-4.371100,-1.807181,6.183808,-4.368847,-1.813343,0.219544,-0.096942,-4.372817,-1.798649
6.183926,0.199927,-4.369110,-1.807369,6.183865,-4.366858,-1.813532,0.219532,-0.096888,-4.370828,-1.798843
6.183983,0.199927,-4.367119,-1.807557,6.183922,-4.364869,-1.813721,0.219520,-0.096834,-4.368838,-1.799036
6.184040,0.199927,-4.365129,-1.807745,6.183979,-4.362881,-1.813910,0.219508,-0.096779,-4.366849,-1.799229
6.184097,0.199927,-4.363139,-1.807933,6.184036,-4.360892,-1.814098,0.219496,-0.096725,-4.364859,-1.799422
6.184154,0.199927,-4.361148,-1.808121,6.184093,-4.358903,-1.814287,0.219484,-0.096671,-4.362870,-1.799615
6.184211,0.199927,-4.359158,-1.808309,6.184150,-4.356914,-1.814475,0.219472,-0.096617,-4.360880,-1.799808
6.184268,0.199927,-4.357167,-1.808496,6.184207,-4.354925,-1.814663,0.219460,-0.096563,-4.358891,-1.800001
6.184324,0.199927,-4.355177,-1.808684,6.184263,-4.352936,-1.814851,0.219448,-0.096509,-4.356901,-1.800193
6.184381,0.199927,-4.353186,-1.808871,6.184320,-4.350947,-1.815039,0.219437,-0.096455,-4.354912,-1.800386
6.184438,0.199927,-4.351196,-1.809058,6.184377,-4.348958,-1.815227,0.219425,-0.096401,-4.352922,-1.800578
6.184495,0.199927,-4.349205,-1.809245,6.184434,-4.346969,-1.815415,0.219413,-0.096347,-4.350933,-1.800771
6.184552,0.199927,-4.347215,-1.809432,6.184491,-4.344980,-1.815603,0.219401,-0.096293,-4.348943,-1.800963
6.184608,0.199927,-4.345224,-1.809619,6.184548,-4.342991,-1.815791,0.219389,-0.096239,-4.346954,-1.801155
6.184665,0.199927,-4.343233,-1.809806,6.184604,-4.341002,-1.815978,0.219377,-0.096185,-4.344964,-1.801347
6.184722,0.199927,-4.341243,-1.809993,6.184661,-4.339013,-1.816166,0.219365,-0.096131,-4.342975,-1.801539
6.184778,0.199927,-4.339252,-1.810180,6.184718,-4.337024,-1.816353,0.219354,-0.096077,-4.340985,-1.801731
6.184835,0.199927,-4.337262,-1.810366,6.184774,-4.335034,-1.816540,0.219342,-0.096023,-4.338995,-1.801923
6.184891,0.199927,-4.335271,-1.810553,6.184831,-4.333045,-1.816727,0.219330,-0.095969,-4.337006,-1.802114
6.184948,0.199927,-4.333281,-1.810739,6.184888,-4.331056,-1.816914,0.219318,-0.095915,-4.335016,-1.802306
6.185005,0.199927,-4.331290,-1.810925,6.184944,-4.329067,-1.817101,0.219306,-0.095861,-4.333027,-1.802497
6.185061,0.199927,-4.329299,-1.811111,6.185001,-4.327078,-1.817288,0.219294,-0.095808,-4.331037,-1.802688
6.185118,0.199927,-4.327309,-1.811297,6.185058,-4.325089,-1.817475,0.219283,-0.095754,-4.329047,-1.802879
6.185174,0.199927,-4.325318,-1.811483,6.185114,-4.323100,-1.817662,0.219271,-0.095700,-4.327058,-1.803070
6.185231,0.199927,-4.323328,-1.811669,6.185171,-4.321111,-1.817848,0.219259,-0.095646,-4.325068,-1.803261
6.185287,0.199927,-4.321337,-1.811855,6.185227,-4.319121,-1.818035,0.219247,-0.095592,-4.323078,-1.803452
6.185344,0.199927,-4.319346,-1.812041,6.185284,-4.317132,-1.818221,0.219236,-0.095539,-4.321089,-1.803643
6.185400,0.199927,-4.317356,-1.812226,6.185340,-4.315143,-1.818407,0.219224,-0.095485,-4.319099,-1.803834
6.185457,0.199927,-4.315365,-1.812412,6.185397,-4.313154,-1.818593,0.219212,-0.095431,-4.317109,-1.804024
6.185513,0.199927,-4.313374,-1.812597,6.185453,-4.311165,-1.818779,0.219200,-0.095377,-4.315120,-1.804214
6.185569,0.199927,-4.311384,-1.812782,6.185510,-4.309176,-1.818965,0.219189,-0.095324,-4.313130,-1.804405
6.185626,0.199927,-4.309393,-1.812967,6.185566,-4.307186,-1.819151,0.219177,-0.095270,-4.311140,-1.804595
6.185682,0.199927,-4.307402,-1.813152,6.185622,-4.305197,-1.819337,0.219165,-0.095216,-4.309150,-1.804785
6.185738,0.199927,-4.305411,-1.813337,6.185679,-4.303208,-1.819522,0.219154,-0.095163,-4.307161,-1.804975
6.185795,0.199927,-4.303421,-1.813522,6.185735,-4.301219,-1.819708,0.219142,-0.095109,-4.305171,-1.805165
6.185851,0.199927,-4.301430,-1.813707,6.185791,-4.299229,-1.819893,0.219130,-0.095055,-4.303181,-1.805355
6.185907,0.199927,-4.299439,-1.813892,6.185848,-4.297240,-1.820079,0.219119,-0.095002,-4.301191,-1.805544
6.185963,0.199927,-4.297448,-1.814076,6.185904,-4.295251,-1.820264,0.219107,-0.094948,-4.299201,-1.805734
6.186020,0.199927,-4.295458,-1.814261,6.185960,-4.293261,-1.820449,0.219095,-0.094895,-4.297212,-1.805923
6.186076,0.199927,-4.293467,-1.814445,6.186017,-4.291272,-1.820634,0.219084,-0.094841,-4.295222,-1.806113
6.186132,0.199927,-4.291476,-1.814629,6.186073,-4.289283,-1.820819,0.219072,-0.094787,-4.293232,-1.806302
6.186188,0.199927,-4.289485,-1.814813,6.186129,-4.287294,-1.821004,0.219060,-0.094734,-4.291242,-1.806491
6.186244,0.199927,-4.287495,-1.814998,6.186185,-4.285304,-1.821188,0.219049,-0.094680,-4.289252,-1.806680
6.186300,0.199927,-4.285504,-1.815181,6.186241,-4.283315,-1.821373,0.219037,-0.094627,-4.287262,-1.806869
6.186357,0.199926,-4.283513,-1.815365,6.186298,-4.281325,-1.821557,0.219026,-0.094573,-4.285273,-1.807058
6.186413,0.199926,-4.281522,-1.815549,6.186354,-4.279336,-1.821742,0.219014,-0.094520,-4.283283,-1.807246
6.186469,0.199926,-4.279531,-1.815733,6.186410,-4.277347,-1.821926,0.219002,-0.094466,-4.281293,-1.807435
6.186525,0.199926,-4.277540,-1.815916,6.186466,-4.275357,-1.822110,0.218991,-0.094413,-4.279303,-1.807623
6.186581,0.199926,-4.275550,-1.816100,6.186522,-4.273368,-1.822294,0.218979,-0.094360,-4.277313,-1.807812
6.186637,0.199926,-4.273559,-1.816283,6.186578,-4.271379,-1.822478,0.218968,-0.094306,-4.275323,-1.808000
6.186693,0.199926,-4.271568,-1.816466,6.186634,-4.269389,-1.822662,0.218956,-0.094253,-4.273333,-1.808188
6.186749,0.199926,-4.269577,-1.816650,6.186690,-4.267400,-1.822846,0.218945,-0.094199,-4.271343,-1.808376
6.186805,0.199926,-4.267586,-1.816833,6.186746,-4.265410,-1.823030,0.218933,-0.094146,-4.269353,-1.808564
6.186861,0.199926,-4.265595,-1.817016,6.186802,-4.263421,-1.823213,0.218922,-0.094093,-4.267363,-1.808752
6.186917,0.199926,-4.263604,-1.817198,6.186858,-4.261431,-1.823397,0.218910,-0.094039,-4.265373,-1.808940
6.186972,0.199926,-4.261613,-1.817381,6.186914,-4.259442,-1.823580,0.218899,-0.093986,-4.263383,-1.809128
6.187028,0.199926,-4.259622,-1.817564,6.186970,-4.257452,-1.823764,0.218887,-0.093933,-4.261393,-1.809315
6.187084,0.199926,-4.257632,-1.817746,6.187026,-4.255463,-1.823947,0.218876,-0.093880,-4.259403,-1.809503
6.187140,0.199926,-4.255641,-1.817929,6.187082,-4.253473,-1.824130,0.218864,-0.093826,-4.257413,-1.809690
6.187196,0.199926,-4.253650,-1.818111,6.187138,-4.251484,-1.824313,0.218853,-0.093773,-4.255423,-1.809877
6.187252,0.199926,-4.251659,-1.818294,6.187193,-4.249494,-1.824496,0.218841,-0.093720,-4.253433,-1.810064
6.187307,0.199926,-4.249668,-1.818476,6.187249,-4.247505,-1.824679,0.218830,-0.093667,-4.251443,-1.810251
6.187363,0.199926,-4.247677,-1.818658,6.187305,-4.245515,-1.824861,0.218818,-0.093613,-4.249453,-1.810438
6.187419,0.199926,-4.245686,-1.818840,6.187361,-4.243526,-1.825044,0.218807,-0.093560,-4.247463,-1.810625
6.187475,0.199926,-4.243695,-1.819022,6.187417,-4.241536,-1.825226,0.218795,-0.093507,-4.245473,-1.810812
6.187530,0.199926,-4.241704,-1.819203,6.187472,-4.239547,-1.825409,0.218784,-0.093454,-4.243483,-1.810998
6.187586,0.199926,-4.239713,-1.819385,6.187528,-4.237557,-1.825591,0.218772,-0.093401,-4.241493,-1.811185
6.187642,0.199926,-4.237722,-1.819567,6.187584,-4.235567,-1.825773,0.218761,-0.093348,-4.239503,-1.811371
6.187697,0.199926,-4.235731,-1.819748,6.187639,-4.233578,-1.825955,0.218750,-0.093295,-4.237513,-1.811557
6.187753,0.199926,-4.233740,-1.819929,6.187695,-4.231588,-1.826137,0.218738,-0.093241,-4.235523,-1.811743
6.187808,0.199926,-4.231749,-1.820111,6.187751,-4.229599,-1.826319,0.218727,-0.093188,-4.233532,-1.811929
6.187864,0.199926,-4.229758,-1.820292,6.187806,-4.227609,-1.826501,0.218715,-0.093135,-4.231542,-1.812115
6.187920,0.199926,-4.227766,-1.820473,6.187862,-4.225619,-1.826682,0.218704,-0.093082,-4.229552,-1.812301
6.187975,0.199926,-4.225775,-1.820654,6.187918,-4.223630,-1.826864,0.218693,-0.093029,-4.227562,-1.812487
6.188031,0.199926,-4.223784,-1.820835,6.187973,-4.221640,-1.827046,0.218681,-0.092976,-4.225572,-1.812673
6.188086,0.199926,-4.221793,-1.821016,6.188029,-4.219650,-1.827227,0.218670,-0.092923,-4.223582,-1.812858
6.188142,0.199926,-4.219802,-1.821196,6.188084,-4.217661,-1.827408,0.218659,-0.092870,-4.221591,-1.813043
6.188197,0.199926,-4.217811,-1.821377,6.188140,-4.215671,-1.827589,0.218647,-0.092817,-4.219601,-1.813229
6.188253,0.199926,-4.215820,-1.821557,6.188195,-4.213681,-1.827770,0.218636,-0.092764,-4.217611,-1.813414
6.188308,0.199926,-4.213829,-1.821738,6.188251,-4.211692,-1.827951,0.218625,-0.092711,-4.215621,-1.813599
6.188363,0.199926,-4.211838,-1.821918,6.188306,-4.209702,-1.828132,0.218613,-0.092659,-4.213630,-1.813784
6.188419,0.199926,-4.209847,-1.822098,6.188362,-4.207712,-1.828313,0.218602,-0.092606,-4.211640,-1.813969
6.188474,0.199926,-4.207855,-1.822278,6.188417,-4.205722,-1.828494,0.218591,-0.092553,-4.209650,-1.814154
6.188530,0.199926,-4.205864,-1.822458,6.188473,-4.203733,-1.828674,0.218580,-0.092500,-4.207660,-1.814338
6.188585,0.199926,-4.203873,-1.822638,6.188528,-4.201743,-1.828855,0.218568,-0.092447,-4.205669,-1.814523
6.188640,0.199926,-4.201882,-1.822818,6.188583,-4.199753,-1.829035,0.218557,-0.092394,-4.203679,-1.814707
6.188696,0.199926,-4.199891,-1.822998,6.188639,-4.197763,-1.829215,0.218546,-0.092341,-4.201689,-1.814892
6.188751,0.199926,-4.197899,-1.823177,6.188694,-4.195774,-1.829396,0.218535,-0.092289,-4.199699,-1.815076
6.188806,0.199926,-4.195908,-1.823357,6.188749,-4.193784,-1.829576,0.218523,-0.092236,-4.197708,-1.815260
