psi_in,u_in,x_in,y_in,psi_hat,x_hat,y_hat,u_hat,psi_d,x_d,y_d
3.335145,0.057975,-7.000849,1.429025,3.335146,-7.000541,1.429860,0.059024,-2.948010,-6.999967,1.428292
3.335175,0.057975,-7.001418,1.428914,3.335176,-7.001110,1.429749,0.059024,-2.947980,-7.000536,1.428181
3.335205,0.057975,-7.001987,1.428802,3.335206,-7.001679,1.429637,0.059024,-2.947950,-7.001105,1.428069
3.335235,0.057975,-7.002556,1.428691,3.335236,-7.002248,1.429526,0.059024,-2.947920,-7.001674,1.427957
3.335265,0.057975,-7.003125,1.428580,3.335266,-7.002817,1.429415,0.059024,-2.947890,-7.002243,1.427846
3.335295,0.057975,-7.003694,1.428468,3.335296,-7.003385,1.429303,0.059024,-2.947860,-7.002811,1.427734
3.335325,0.057975,-7.004263,1.428357,3.335326,-7.003954,1.429192,0.059024,-2.947830,-7.003380,1.427623
3.335355,0.057975,-7.004831,1.428245,3.335356,-7.004523,1.429081,0.059024,-2.947799,-7.003949,1.427511
3.335385,0.057975,-7.005400,1.428134,3.335386,-7.005092,1.428969,0.059024,-2.947769,-7.004518,1.427399
3.335415,0.057975,-7.005969,1.428022,3.335417,-7.005661,1.428858,0.059024,-2.947739,-7.005087,1.427288
3.335446,0.057975,-7.006538,1.427911,3.335447,-7.006230,1.428747,0.059024,-2.947709,-7.005656,1.427176
3.335476,0.057975,-7.007107,1.427799,3.335477,-7.006798,1.428635,0.059024,-2.947679,-7.006225,1.427064
3.335506,0.057975,-7.007676,1.427687,3.335507,-7.007367,1.428524,0.059024,-2.947649,-7.006794,1.426953
3.335536,0.057975,-7.008245,1.427576,3.335537,-7.007936,1.428412,0.059024,-2.947619,-7.007362,1.426841
3.335566,0.057975,-7.008814,1.427464,3.335567,-7.008505,1.428301,0.059024,-2.947588,-7.007931,1.426729
3.335596,0.057975,-7.009383,1.427353,3.335597,-7.009074,1.428189,0.059024,-2.947558,-7.008500,1.426617
3.335627,0.057975,-7.009952,1.427241,3.335628,-7.009642,1.428078,0.059024,-2.947528,-7.009069,1.426506
3.335657,0.057975,-7.010521,1.427129,3.335658,-7.010211,1.427966,0.059024,-2.947498,-7.009638,1.426394
3.335687,0.057975,-7.011089,1.427018,3.335688,-7.010780,1.427855,0.059024,-2.947468,-7.010207,1.426282
3.335717,0.057975,-7.011658,1.426906,3.335718,-7.011349,1.427743,0.059024,-2.947437,-7.010776,1.426170
3.335747,0.057975,-7.012227,1.426794,3.335748,-7.011918,1.427631,0.059024,-2.947407,-7.011344,1.426058
3.335778,0.057975,-7.012796,1.426682,3.335779,-7.012486,1.427520,0.059024,-2.947377,-7.011913,1.425946
3.335808,0.057975,-7.013365,1.426571,3.335809,-7.013055,1.427408,0.059024,-2.947347,-7.012482,1.425834
3.335838,0.057975,-7.013934,1.426459,3.335839,-7.013624,1.427296,0.059024,-2.947317,-7.013051,1.425723
3.335868,0.057975,-7.014503,1.426347,3.335869,-7.014193,1.427185,0.059024,-2.947286,-7.013620,1.425611
3.335899,0.057975,-7.015072,1.426235,3.335900,-7.014761,1.427073,0.059024,-2.947256,-7.014188,1.425499
3.335929,0.057975,-7.015640,1.426124,3.335930,-7.015330,1.426961,0.059024,-2.947226,-7.014757,1.425387
3.335959,0.057975,-7.016209,1.426012,3.335960,-7.015899,1.426850,0.059024,-2.947196,-7.015326,1.425275
3.335989,0.057975,-7.016778,1.425900,3.335990,-7.016468,1.426738,0.059024,-2.947165,-7.015895,1.425163
3.336020,0.057975,-7.017347,1.425788,3.336021,-7.017036,1.426626,0.059024,-2.947135,-7.016464,1.425051
3.336050,0.057975,-7.017916,1.425676,3.336051,-7.017605,1.426514,0.059024,-2.947105,-7.017033,1.424939
3.336080,0.057975,-7.018485,1.425564,3.336081,-7.018174,1.426403,0.059024,-2.947074,-7.017601,1.424827
3.336110,0.057975,-7.019054,1.425452,3.336111,-7.018743,1.426291,0.059024,-2.947044,-7.018170,1.424715
3.336141,0.057975,-7.019622,1.425340,3.336142,-7.019311,1.426179,0.059024,-2.947014,-7.018739,1.424602
3.336171,0.057975,-7.020191,1.425228,3.336172,-7.019880,1.426067,0.059024,-2.946984,-7.019308,1.424490
3.336201,0.057975,-7.020760,1.425116,3.336202,-7.020449,1.425955,0.059024,-2.946953,-7.019876,1.424378
3.336232,0.057975,-7.021329,1.425004,3.336233,-7.021018,1.425843,0.059024,-2.946923,-7.020445,1.424266
3.336262,0.057975,-7.021898,1.424892,3.336263,-7.021586,1.425732,0.059024,-2.946893,-7.021014,1.424154
3.336292,0.057975,-7.022467,1.424780,3.336293,-7.022155,1.425620,0.059024,-2.946862,-7.021583,1.424042
3.336323,0.057975,-7.023035,1.424668,3.336324,-7.022724,1.425508,0.059024,-2.946832,-7.022152,1.423930
3.336353,0.057975,-7.023604,1.424556,3.336354,-7.023293,1.425396,0.059024,-2.946802,-7.022720,1.423817
3.336383,0.057975,-7.024173,1.424444,3.336384,-7.023861,1.425284,0.059024,-2.946771,-7.023289,1.423705
3.336414,0.057975,-7.024742,1.424332,3.336415,-7.024430,1.425172,0.059024,-2.946741,-7.023858,1.423593
3.336444,0.057975,-7.025311,1.424220,3.336445,-7.024999,1.425060,0.059024,-2.946711,-7.024427,1.423481
3.336474,0.057975,-7.025879,1.424108,3.336475,-7.025567,1.424948,0.059024,-2.946680,-7.024995,1.423368
3.336505,0.057975,-7.026448,1.423996,3.336506,-7.026136,1.424836,0.059024,-2.946650,-7.025564,1.423256
3.336535,0.057975,-7.027017,1.423884,3.336536,-7.026705,1.424724,0.059024,-2.946619,-7.026133,1.423144
3.336565,0.057975,-7.027586,1.423771,3.336566,-7.027273,1.424612,0.059024,-2.946589,-7.026702,1.423031
3.336596,0.057975,-7.028155,1.423659,3.336597,-7.027842,1.424500,0.059024,-2.946559,-7.027270,1.422919
3.336626,0.057975,-7.028723,1.423547,3.336627,-7.028411,1.424388,0.059024,-2.946528,-7.027839,1.422807
3.336657,0.057975,-7.029292,1.423435,3.336658,-7.028979,1.424275,0.059024,-2.946498,-7.028408,1.422694
3.336687,0.057975,-7.029861,1.423323,3.336688,-7.029548,1.424163,0.059024,-2.946467,-7.028977,1.422582
3.336717,0.057975,-7.030430,1.423210,3.336718,-7.030117,1.424051,0.059024,-2.946437,-7.029545,1.422470
3.336748,0.057975,-7.030998,1.423098,3.336749,-7.030685,1.423939,0.059024,-2.946407,-7.030114,1.422357
3.336778,0.057975,-7.031567,1.422986,3.336779,-7.031254,1.423827,0.059024,-2.946376,-7.030683,1.422245
3.336809,0.057975,-7.032136,1.422873,3.336810,-7.031823,1.423715,0.059024,-2.946346,-7.031251,1.422132
3.336839,0.057975,-7.032705,1.422761,3.336840,-7.032391,1.423602,0.059024,-2.946315,-7.031820,1.422020
3.336870,0.057975,-7.033274,1.422649,3.336871,-7.032960,1.423490,0.059024,-2.946285,-7.032389,1.421907
3.336900,0.057975,-7.033842,1.422536,3.336901,-7.033529,1.423378,0.059024,-2.946254,-7.032958,1.421795
3.336930,0.057975,-7.034411,1.422424,3.336932,-7.034097,1.423266,0.059024,-2.946224,-7.033526,1.421682
3.336961,0.057975,-7.034980,1.422312,3.336962,-7.034666,1.423153,0.059024,-2.946193,-7.034095,1.421570
3.336991,0.057975,-7.035549,1.422199,3.336993,-7.035235,1.423041,0.059024,-2.946163,-7.034664,1.421457
3.337022,0.057975,-7.036117,1.422087,3.337023,-7.035803,1.422929,0.059024,-2.946132,-7.035232,1.421345
3.337052,0.057975,-7.036686,1.421974,3.337053,-7.036372,1.422816,0.059024,-2.946102,-7.035801,1.421232
3.337083,0.057975,-7.037255,1.421862,3.337084,-7.036941,1.422704,0.059024,-2.946071,-7.036370,1.421119
3.337113,0.057975,-7.037823,1.421749,3.337114,-7.037509,1.422592,0.059024,-2.946041,-7.036938,1.421007
3.337144,0.057975,-7.038392,1.421637,3.337145,-7.038078,1.422479,0.059024,-2.946010,-7.037507,1.420894
3.337174,0.057975,-7.038961,1.421524,3.337176,-7.038647,1.422367,0.059024,-2.945980,-7.038076,1.420781
3.337205,0.057975,-7.039530,1.421412,3.337206,-7.039215,1.422255,0.059024,-2.945949,-7.038644,1.420669
3.337235,0.057975,-7.040098,1.421299,3.337237,-7.039784,1.422142,0.059024,-2.945919,-7.039213,1.420556
3.337266,0.057975,-7.040667,1.421187,3.337267,-7.040352,1.422030,0.059024,-2.945888,-7.039782,1.420443
3.337297,0.057975,-7.041236,1.421074,3.337298,-7.040921,1.421917,0.059024,-2.945858,-7.040350,1.420330
3.337327,0.057975,-7.041805,1.420961,3.337328,-7.041490,1.421805,0.059024,-2.945827,-7.040919,1.420218
3.337358,0.057975,-7.042373,1.420849,3.337359,-7.042058,1.421692,0.059024,-2.945797,-7.041488,1.420105
3.337388,0.057975,-7.042942,1.420736,3.337389,-7.042627,1.421580,0.059024,-2.945766,-7.042056,1.419992
3.337419,0.057975,-7.043511,1.420624,3.337420,-7.043195,1.421467,0.059024,-2.945735,-7.042625,1.419879
3.337449,0.057975,-7.044079,1.420511,3.337450,-7.043764,1.421355,0.059024,-2.945705,-7.043194,1.419766
3.337480,0.057975,-7.044648,1.420398,3.337481,-7.044333,1.421242,0.059024,-2.945674,-7.043762,1.419654
3.337511,0.057975,-7.045217,1.420285,3.337512,-7.044901,1.421129,0.059024,-2.945644,-7.044331,1.419541
3.337541,0.057975,-7.045785,1.420173,3.337542,-7.045470,1.421017,0.059024,-2.945613,-7.044900,1.419428
3.337572,0.057975,-7.046354,1.420060,3.337573,-7.046038,1.420904,0.059024,-2.945582,-7.045468,1.419315
3.337602,0.057975,-7.046923,1.419947,3.337603,-7.046607,1.420791,0.059024,-2.945552,-7.046037,1.419202
3.337633,0.057975,-7.047491,1.419834,3.337634,-7.047175,1.420679,0.059024,-2.945521,-7.046605,1.419089
3.337664,0.057975,-7.048060,1.419722,3.337665,-7.047744,1.420566,0.059024,-2.945491,-7.047174,1.418976
3.337694,0.057975,-7.048629,1.419609,3.337695,-7.048313,1.420453,0.059024,-2.945460,-7.047743,1.418863
3.337725,0.057975,-7.049197,1.419496,3.337726,-7.048881,1.420341,0.059024,-2.945429,-7.048311,1.418750
3.337756,0.057975,-7.049766,1.419383,3.337757,-7.049450,1.420228,0.059024,-2.945399,-7.048880,1.418637
3.337786,0.057975,-7.050335,1.419270,3.337787,-7.050018,1.420115,0.059024,-2.945368,-7.049449,1.418524
3.337817,0.057975,-7.050903,1.419157,3.337818,-7.050587,1.420002,0.059024,-2.945337,-7.050017,1.418411
3.337847,0.057975,-7.051472,1.419044,3.337849,-7.051155,1.419890,0.059024,-2.945307,-7.050586,1.418298
3.337878,0.057975,-7.052041,1.418932,3.337879,-7.051724,1.419777,0.059024,-2.945276,-7.051154,1.418185
3.337909,0.057975,-7.052609,1.418819,3.337910,-7.052292,1.419664,0.059024,-2.945245,-7.051723,1.418072
3.337940,0.057975,-7.053178,1.418706,3.337941,-7.052861,1.419551,0.059024,-2.945215,-7.052292,1.417959
3.337970,0.057975,-7.053747,1.418593,3.337971,-7.053429,1.419438,0.059024,-2.945184,-7.052860,1.417846
3.338001,0.057975,-7.054315,1.418480,3.338002,-7.053998,1.419326,0.059024,-2.945153,-7.053429,1.417733
3.338032,0.057975,-7.054884,1.418367,3.338033,-7.054567,1.419213,0.059024,-2.945122,-7.053997,1.417619
3.338062,0.057975,-7.055452,1.418254,3.338063,-7.055135,1.419100,0.059024,-2.945092,-7.054566,1.417506
3.338093,0.057975,-7.056021,1.418141,3.338094,-7.055704,1.418987,0.059024,-2.945061,-7.055134,1.417393
3.338124,0.057975,-7.056590,1.418028,3.338125,-7.056272,1.418874,0.059024,-2.945030,-7.055703,1.417280
3.338155,0.057975,-7.057158,1.417915,3.338156,-7.056841,1.418761,0.059024,-2.945000,-7.056272,1.417167
3.338185,0.057975,-7.057727,1.417801,3.338186,-7.057409,1.418648,0.059024,-2.944969,-7.056840,1.417053
3.338216,0.057975,-7.058296,1.417688,3.338217,-7.057978,1.418535,0.059024,-2.944938,-7.057409,1.416940
3.338247,0.057975,-7.058864,1.417575,3.338248,-7.058546,1.418422,0.059024,-2.944907,-7.057977,1.416827
3.338278,0.057975,-7.059433,1.417462,3.338279,-7.059115,1.418309,0.059024,-2.944876,-7.058546,1.416714
3.338308,0.057975,-7.060001,1.417349,3.338309,-7.059683,1.418196,0.059024,-2.944846,-7.059114,1.416600
3.338339,0.057975,-7.060570,1.417236,3.338340,-7.060252,1.418083,0.059024,-2.944815,-7.059683,1.416487
3.338370,0.057975,-7.061139,1.417122,3.338371,-7.060820,1.417970,0.059024,-2.944784,-7.060251,1.416374
3.338401,0.057975,-7.061707,1.417009,3.338402,-7.061389,1.417857,0.059024,-2.944753,-7.060820,1.416260
3.338431,0.057975,-7.062276,1.416896,3.338433,-7.061957,1.417744,0.059024,-2.944723,-7.061388,1.416147
3.338462,0.057975,-7.062844,1.416783,3.338463,-7.062526,1.417630,0.059024,-2.944692,-7.061957,1.416033
3.338493,0.057975,-7.063413,1.416670,3.338494,-7.063094,1.417517,0.059024,-2.944661,-7.062526,1.415920
3.338524,0.057975,-7.063981,1.416556,3.338525,-7.063662,1.417404,0.059024,-2.944630,-7.063094,1.415807
3.338555,0.057975,-7.064550,1.416443,3.338556,-7.064231,1.417291,0.059024,-2.944599,-7.063663,1.415693
3.338585,0.057975,-7.065119,1.416330,3.338587,-7.064799,1.417178,0.059024,-2.944568,-7.064231,1.415580
3.338616,0.057975,-7.065687,1.416216,3.338617,-7.065368,1.417064,0.059024,-2.944538,-7.064800,1.415466
3.338647,0.057975,-7.066256,1.416103,3.338648,-7.065936,1.416951,0.059024,-2.944507,-7.065368,1.415353
3.338678,0.057975,-7.066824,1.415990,3.338679,-7.066505,1.416838,0.059024,-2.944476,-7.065937,1.415239
3.338709,0.057975,-7.067393,1.415876,3.338710,-7.067073,1.416725,0.059024,-2.944445,-7.066505,1.415126
3.338740,0.057975,-7.067961,1.415763,3.338741,-7.067642,1.416611,0.059024,-2.944414,-7.067074,1.415012
3.338771,0.057975,-7.068530,1.415649,3.338772,-7.068210,1.416498,0.059024,-2.944383,-7.067642,1.414898
3.338801,0.057975,-7.069098,1.415536,3.338803,-7.068779,1.416385,0.059024,-2.944352,-7.068211,1.414785
3.338832,0.057975,-7.069667,1.415422,3.338833,-7.069347,1.416271,0.059024,-2.944322,-7.068779,1.414671
3.338863,0.057975,-7.070236,1.415309,3.338864,-7.069915,1.416158,0.059024,-2.944291,-7.069348,1.414558
3.338894,0.057975,-7.070804,1.415195,3.338895,-7.070484,1.416045,0.059024,-2.944260,-7.069916,1.414444
3.338925,0.057975,-7.071373,1.415082,3.338926,-7.071052,1.415931,0.059024,-2.944229,-7.070484,1.414330
3.338956,0.057975,-7.071941,1.414968,3.338957,-7.071621,1.415818,0.059024,-2.944198,-7.071053,1.414217
3.338987,0.057975,-7.072510,1.414855,3.338988,-7.072189,1.415704,0.059024,-2.944167,-7.071621,1.414103
3.339018,0.057975,-7.073078,1.414741,3.339019,-7.072757,1.415591,0.059024,-2.944136,-7.072190,1.413989
3.339049,0.057975,-7.073647,1.414628,3.339050,-7.073326,1.415478,0.059024,-2.944105,-7.072758,1.413875
3.339080,0.057975,-7.074215,1.414514,3.339081,-7.073894,1.415364,0.059024,-2.944074,-7.073327,1.413762
3.339111,0.057975,-7.074784,1.414400,3.339112,-7.074463,1.415251,0.059024,-2.944043,-7.073895,1.413648
3.339142,0.057975,-7.075352,1.414287,3.339143,-7.075031,1.415137,0.059024,-2.944012,-7.074464,1.413534
3.339173,0.057975,-7.075921,1.414173,3.339174,-7.075600,1.415024,0.059024,-2.943981,-7.075032,1.413420
3.339203,0.057975,-7.076489,1.414060,3.339205,-7.076168,1.414910,0.059024,-2.943950,-7.075601,1.413306
3.339234,0.057975,-7.077058,1.413946,3.339236,-7.076736,1.414796,0.059024,-2.943919,-7.076169,1.413193
3.339265,0.057975,-7.077626,1.413832,3.339267,-7.077305,1.414683,0.059024,-2.943888,-7.076738,1.413079
3.339296,0.057975,-7.078195,1.413718,3.339298,-7.077873,1.414569,0.059024,-2.943857,-7.077306,1.412965
3.339327,0.057975,-7.078763,1.413605,3.339329,-7.078441,1.414456,0.059024,-2.943826,-7.077874,1.412851
3.339358,0.057975,-7.079332,1.413491,3.339360,-7.079010,1.414342,0.059024,-2.943795,-7.078443,1.412737
3.339389,0.057975,-7.079900,1.413377,3.339391,-7.079578,1.414228,0.059024,-2.943764,-7.079011,1.412623
3.339420,0.057975,-7.080469,1.413263,3.339422,-7.080147,1.414115,0.059024,-2.943733,-7.079580,1.412509
3.339451,0.057975,-7.081037,1.413150,3.339453,-7.080715,1.414001,0.059024,-2.943702,-7.080148,1.412395
3.339482,0.057975,-7.081605,1.413036,3.339484,-7.081283,1.413887,0.059024,-2.943671,-7.080716,1.412281
3.339513,0.057975,-7.082174,1.412922,3.339515,-7.081852,1.413774,0.059024,-2.943640,-7.081285,1.412167
3.339545,0.057975,-7.082742,1.412808,3.339546,-7.082420,1.413660,0.059024,-2.943609,-7.081853,1.412053
3.339576,0.057975,-7.083311,1.412694,3.339577,-7.082988,1.413546,0.059024,-2.943578,-7.082422,1.411939
3.339607,0.057975,-7.083879,1.412580,3.339608,-7.083557,1.413432,0.059024,-2.943547,-7.082990,1.411825
3.339638,0.057975,-7.084448,1.412466,3.339639,-7.084125,1.413318,0.059024,-2.943516,-7.083558,1.411711
3.339669,0.057975,-7.085016,1.412352,3.339670,-7.084693,1.413205,0.059024,-2.943485,-7.084127,1.411597
3.339700,0.057975,-7.085585,1.412238,3.339701,-7.085262,1.413091,0.059024,-2.943454,-7.084695,1.411483
3.339731,0.057975,-7.086153,1.412124,3.339732,-7.085830,1.412977,0.059024,-2.943423,-7.085264,1.411369
3.339762,0.057975,-7.086722,1.412010,3.339763,-7.086398,1.412863,0.059024,-2.943392,-7.085832,1.411255
3.339793,0.057975,-7.087290,1.411896,3.339794,-7.086967,1.412749,0.059024,-2.943361,-7.086400,1.411140
3.339824,0.057975,-7.087858,1.411782,3.339825,-7.087535,1.412635,0.059024,-2.943329,-7.086969,1.411026
3.339855,0.057975,-7.088427,1.411668,3.339856,-7.088103,1.412521,0.059024,-2.943298,-7.087537,1.410912
3.339886,0.057975,-7.088995,1.411554,3.339888,-7.088672,1.412407,0.059024,-2.943267,-7.088106,1.410798
3.339918,0.057975,-7.089564,1.411440,3.339919,-7.089240,1.412293,0.059024,-2.943236,-7.088674,1.410684
3.339949,0.057975,-7.090132,1.411326,3.339950,-7.089808,1.412180,0.059024,-2.943205,-7.089242,1.410569
3.339980,0.057975,-7.090700,1.411212,3.339981,-7.090377,1.412066,0.059024,-2.943174,-7.089811,1.410455
3.340011,0.057975,-7.091269,1.411098,3.340012,-7.090945,1.411952,0.059024,-2.943143,-7.090379,1.410341
3.340042,0.057975,-7.091837,1.410984,3.340043,-7.091513,1.411838,0.059024,-2.943111,-7.090947,1.410226
3.340073,0.057975,-7.092406,1.410870,3.340074,-7.092081,1.411723,0.059024,-2.943080,-7.091516,1.410112
3.340104,0.057975,-7.092974,1.410755,3.340106,-7.092650,1.411609,0.059024,-2.943049,-7.092084,1.409998
3.340136,0.057975,-7.093542,1.410641,3.340137,-7.093218,1.411495,0.059024,-2.943018,-7.092652,1.409883
3.340167,0.057975,-7.094111,1.410527,3.340168,-7.093786,1.411381,0.059024,-2.942987,-7.093221,1.409769
3.340198,0.057975,-7.094679,1.410413,3.340199,-7.094355,1.411267,0.059024,-2.942956,-7.093789,1.409655
3.340229,0.057975,-7.095248,1.410299,3.340230,-7.094923,1.411153,0.059024,-2.942924,-7.094357,1.409540
3.340260,0.057975,-7.095816,1.410184,3.340262,-7.095491,1.411039,0.059024,-2.942893,-7.094926,1.409426
3.340292,0.057975,-7.096384,1.410070,3.340293,-7.096059,1.410925,0.059024,-2.942862,-7.095494,1.409311
3.340323,0.057975,-7.096953,1.409956,3.340324,-7.096628,1.410810,0.059024,-2.942831,-7.096062,1.409197
3.340354,0.057975,-7.097521,1.409841,3.340355,-7.097196,1.410696,0.059024,-2.942799,-7.096631,1.409082
3.340385,0.057975,-7.098089,1.409727,3.340386,-7.097764,1.410582,0.059024,-2.942768,-7.097199,1.408968
3.340417,0.057975,-7.098658,1.409613,3.340418,-7.098332,1.410468,0.059024,-2.942737,-7.097767,1.408853
3.340448,0.057975,-7.099226,1.409498,3.340449,-7.098901,1.410354,0.059024,-2.942706,-7.098336,1.408739
3.340479,0.057975,-7.099795,1.409384,3.340480,-7.099469,1.410239,0.059024,-2.942674,-7.098904,1.408624
3.340510,0.057975,-7.100363,1.409269,3.340511,-7.100037,1.410125,0.059024,-2.942643,-7.099472,1.408510
3.340542,0.057975,-7.100931,1.409155,3.340543,-7.100605,1.410011,0.059024,-2.942612,-7.100040,1.408395
3.340573,0.057975,-7.101500,1.409041,3.340574,-7.101174,1.409896,0.059024,-2.942581,-7.100609,1.408281
3.340604,0.057975,-7.102068,1.408926,3.340605,-7.101742,1.409782,0.059024,-2.942549,-7.101177,1.408166
3.340635,0.057975,-7.102636,1.408812,3.340637,-7.102310,1.409668,0.059024,-2.942518,-7.101745,1.408051
3.340667,0.057975,-7.103205,1.408697,3.340668,-7.102878,1.409553,0.059024,-2.942487,-7.102314,1.407937
3.340698,0.057975,-7.103773,1.408583,3.340699,-7.103447,1.409439,0.059024,-2.942455,-7.102882,1.407822
3.340729,0.057975,-7.104341,1.408468,3.340730,-7.104015,1.409325,0.059024,-2.942424,-7.103450,1.407707
3.340761,0.057975,-7.104910,1.408354,3.340762,-7.104583,1.409210,0.059024,-2.942393,-7.104018,1.407593
3.340792,0.057975,-7.105478,1.408239,3.340793,-7.105151,1.409096,0.059024,-2.942361,-7.104587,1.407478
3.340823,0.057975,-7.106046,1.408124,3.340824,-7.105719,1.408981,0.059024,-2.942330,-7.105155,1.407363
3.340855,0.057975,-7.106614,1.408010,3.340856,-7.106288,1.408867,0.059024,-2.942299,-7.105723,1.407248
3.340886,0.057975,-7.107183,1.407895,3.340887,-7.106856,1.408752,0.059024,-2.942267,-7.106291,1.407134
3.340917,0.057975,-7.107751,1.407781,3.340918,-7.107424,1.408638,0.059024,-2.942236,-7.106860,1.407019
3.340949,0.057975,-7.108319,1.407666,3.340950,-7.107992,1.408523,0.059024,-2.942205,-7.107428,1.406904
3.340980,0.057975,-7.108888,1.407551,3.340981,-7.108560,1.408409,0.059024,-2.942173,-7.107996,1.406789
3.341011,0.057975,-7.109456,1.407437,3.341013,-7.109129,1.408294,0.059024,-2.942142,-7.108564,1.406674
3.341043,0.057975,-7.110024,1.407322,3.341044,-7.109697,1.408179,0.059024,-2.942111,-7.109133,1.406559
3.341074,0.057975,-7.110593,1.407207,3.341075,-7.110265,1.408065,0.059024,-2.942079,-7.109701,1.406445
3.341106,0.057975,-7.111161,1.407092,3.341107,-7.110833,1.407950,0.059024,-2.942048,-7.110269,1.406330
3.341137,0.057975,-7.111729,1.406978,3.341138,-7.111401,1.407836,0.059024,-2.942016,-7.110837,1.406215
3.341168,0.057975,-7.112297,1.406863,3.341169,-7.111969,1.407721,0.059024,-2.941985,-7.111405,1.406100
3.341200,0.057975,-7.112866,1.406748,3.341201,-7.112538,1.407606,0.059024,-2.941954,-7.111974,1.405985
3.341231,0.057975,-7.113434,1.406633,3.341232,-7.113106,1.407491,0.059024,-2.941922,-7.112542,1.405870
3.341263,0.057975,-7.114002,1.406518,3.341264,-7.113674,1.407377,0.059024,-2.941891,-7.113110,1.405755
3.341294,0.057975,-7.114570,1.406403,3.341295,-7.114242,1.407262,0.059024,-2.941859,-7.113678,1.405640
