psi_in,u_in,x_in,y_in,psi_hat,x_hat,y_hat,u_hat
0.132552,0.065656,14.925400,1.990053,0.132594,14.930970,2.000654,0.034180
0.132552,0.065373,14.926049,1.990140,0.132594,14.931623,2.000749,0.033871
0.132552,0.065089,14.926696,1.990226,0.132594,14.932273,2.000844,0.033562
0.132552,0.064805,14.927340,1.990312,0.132594,14.932919,2.000939,0.033253
0.132552,0.064522,14.927981,1.990397,0.132594,14.933563,2.001033,0.032944
0.132552,0.064238,14.928619,1.990483,0.132594,14.934205,2.001126,0.032635
0.132552,0.063954,14.929254,1.990567,0.132594,14.934843,2.001220,0.032325
0.132552,0.063670,14.929887,1.990652,0.132594,14.935479,2.001313,0.032016
0.132552,0.063387,14.930516,1.990736,0.132594,14.936111,2.001405,0.031707
0.132552,0.063103,14.931143,1.990819,0.132594,14.936741,2.001498,0.031398
0.132552,0.062819,14.931767,1.990902,0.132594,14.937368,2.001590,0.031088
0.132552,0.062535,14.932389,1.990985,0.132594,14.937993,2.001681,0.030779
0.132552,0.062251,14.933007,1.991068,0.132594,14.938614,2.001772,0.030470
0.132552,0.061967,14.933623,1.991150,0.132594,14.939233,2.001863,0.030161
0.132552,0.061683,14.934236,1.991231,0.132594,14.939849,2.001953,0.029851
0.132552,0.061399,14.934846,1.991313,0.132594,14.940462,2.002043,0.029542
0.132552,0.061115,14.935453,1.991394,0.132594,14.941072,2.002133,0.029233
0.132552,0.060831,14.936057,1.991474,0.132594,14.941679,2.002222,0.028923
0.132552,0.060547,14.936659,1.991555,0.132594,14.942284,2.002311,0.028614
0.132552,0.060263,14.937258,1.991634,0.132594,14.942886,2.002399,0.028304
0.132552,0.059979,14.937853,1.991714,0.132594,14.943485,2.002487,0.027995
0.132552,0.059695,14.938447,1.991793,0.132594,14.944081,2.002575,0.027685
0.132552,0.059411,14.939037,1.991872,0.132594,14.944674,2.002662,0.027376
0.132552,0.059127,14.939624,1.991950,0.132594,14.945265,2.002749,0.027066
0.132552,0.058843,14.940209,1.992028,0.132594,14.945852,2.002836,0.026757
0.132552,0.058559,14.940791,1.992105,0.132594,14.946437,2.002922,0.026447
0.132552,0.058274,14.941370,1.992183,0.132594,14.947019,2.003008,0.026138
0.132552,0.057990,14.941946,1.992259,0.132594,14.947598,2.003093,0.025828
0.132552,0.057706,14.942520,1.992336,0.132594,14.948175,2.003178,0.025518
0.132552,0.057422,14.943090,1.992412,0.132594,14.948748,2.003263,0.025209
0.132552,0.057137,14.943658,1.992488,0.132594,14.949319,2.003347,0.024899
0.132552,0.056853,14.944223,1.992563,0.132594,14.949887,2.003431,0.024590
0.132552,0.056569,14.944785,1.992638,0.132594,14.950452,2.003515,0.024280
0.132552,0.056284,14.945344,1.992713,0.132594,14.951014,2.003598,0.023970
0.132552,0.056000,14.945901,1.992787,0.132594,14.951574,2.003680,0.023660
0.132552,0.055716,14.946455,1.992861,0.132594,14.952130,2.003763,0.023351
0.132552,0.055431,14.947005,1.992934,0.132594,14.952684,2.003845,0.023041
0.132552,0.055147,14.947553,1.993007,0.132594,14.953235,2.003926,0.022731
0.132552,0.054862,14.948099,1.993080,0.132594,14.953783,2.004008,0.022421
0.132552,0.054578,14.948641,1.993152,0.132594,14.954328,2.004089,0.022112
0.132552,0.054293,14.949181,1.993224,0.132594,14.954871,2.004169,0.021802
0.132552,0.054009,14.949717,1.993296,0.132594,14.955411,2.004249,0.021492
0.132552,0.053724,14.950251,1.993367,0.132594,14.955948,2.004329,0.021182
0.132552,0.053440,14.950782,1.993438,0.132594,14.956482,2.004408,0.020872
0.132552,0.053155,14.951311,1.993508,0.132594,14.957013,2.004487,0.020562
0.132552,0.052870,14.951836,1.993578,0.132594,14.957541,2.004566,0.020253
0.132552,0.052586,14.952359,1.993648,0.132594,14.958067,2.004644,0.019943
0.132552,0.052301,14.952879,1.993717,0.132594,14.958589,2.004722,0.019633
0.132552,0.052016,14.953396,1.993786,0.132594,14.959109,2.004799,0.019323
0.132552,0.051732,14.953910,1.993855,0.132594,14.959626,2.004876,0.019013
0.132552,0.051447,14.954421,1.993923,0.132594,14.960141,2.004953,0.018703
0.132552,0.051162,14.954930,1.993991,0.132594,14.960652,2.005029,0.018393
0.132552,0.050878,14.955436,1.994058,0.132594,14.961161,2.005105,0.018083
0.132552,0.050593,14.955938,1.994125,0.132594,14.961666,2.005181,0.017773
0.132552,0.050308,14.956439,1.994192,0.132594,14.962169,2.005256,0.017463
0.132552,0.050023,14.956936,1.994258,0.132594,14.962670,2.005331,0.017153
0.132552,0.049738,14.957430,1.994324,0.132594,14.963167,2.005405,0.016843
0.132552,0.049454,14.957922,1.994390,0.132594,14.963661,2.005479,0.016533
0.132552,0.049169,14.958411,1.994455,0.132594,14.964153,2.005553,0.016223
0.132552,0.048884,14.958897,1.994520,0.132594,14.964642,2.005626,0.015913
0.132552,0.048599,14.959380,1.994584,0.132594,14.965128,2.005699,0.015603
0.132552,0.048314,14.959860,1.994648,0.132594,14.965611,2.005771,0.015292
0.132552,0.048029,14.960338,1.994712,0.132594,14.966091,2.005843,0.014982
0.132552,0.047744,14.960812,1.994775,0.132594,14.966569,2.005915,0.014672
0.132552,0.047459,14.961284,1.994838,0.132594,14.967043,2.005986,0.014362
0.132552,0.047174,14.961753,1.994900,0.132595,14.967515,2.006057,0.014052
0.132552,0.046889,14.962219,1.994963,0.132595,14.967984,2.006128,0.013742
0.132552,0.046604,14.962683,1.995024,0.132595,14.968450,2.006198,0.013431
0.132552,0.046319,14.963143,1.995086,0.132595,14.968914,2.006268,0.013121
0.132552,0.046034,14.963601,1.995147,0.132595,14.969374,2.006338,0.012811
0.132552,0.045749,14.964056,1.995207,0.132595,14.969832,2.006407,0.012501
0.132552,0.045464,14.964508,1.995268,0.132595,14.970287,2.006475,0.012191
0.132552,0.045179,14.964957,1.995328,0.132595,14.970739,2.006544,0.011880
0.132552,0.044894,14.965403,1.995387,0.132595,14.971188,2.006612,0.011570
0.132552,0.044608,14.965847,1.995446,0.132595,14.971635,2.006679,0.011260
0.132552,0.044323,14.966288,1.995505,0.132595,14.972078,2.006746,0.010950
0.132552,0.044038,14.966726,1.995563,0.132595,14.972519,2.006813,0.010639
0.132552,0.043753,14.967161,1.995621,0.132595,14.972957,2.006879,0.010329
0.132552,0.043468,14.967593,1.995679,0.132595,14.973392,2.006945,0.010019
0.132552,0.043182,14.968023,1.995736,0.132595,14.973824,2.007011,0.009708
0.132552,0.042897,14.968449,1.995793,0.132595,14.974253,2.007076,0.009398
0.132552,0.042612,14.968873,1.995850,0.132595,14.974680,2.007141,0.009088
0.132552,0.042327,14.969294,1.995906,0.132595,14.975104,2.007206,0.008777
0.132552,0.042041,14.969712,1.995962,0.132595,14.975525,2.007270,0.008467
0.132552,0.041756,14.970127,1.996017,0.132595,14.975943,2.007334,0.008157
0.132552,0.041471,14.970540,1.996072,0.132595,14.976358,2.007397,0.007846
0.132552,0.041185,14.970950,1.996127,0.132595,14.976770,2.007460,0.007536
0.132552,0.040900,14.971356,1.996181,0.132595,14.977180,2.007522,0.007225
0.132552,0.040615,14.971760,1.996235,0.132595,14.977587,2.007585,0.006915
0.132552,0.040329,14.972162,1.996288,0.132595,14.977991,2.007647,0.006605
0.132552,0.040044,14.972560,1.996341,0.132595,14.978392,2.007708,0.006294
0.132552,0.039758,14.972955,1.996394,0.132595,14.978790,2.007769,0.005984
0.132552,0.039473,14.973348,1.996446,0.132595,14.979185,2.007830,0.005673
0.132552,0.039187,14.973738,1.996498,0.132595,14.979578,2.007890,0.005363
0.132552,0.038902,14.974125,1.996550,0.132595,14.979968,2.007950,0.005052
0.132552,0.038616,14.974509,1.996601,0.132595,14.980354,2.008009,0.004742
0.132552,0.038331,14.974890,1.996652,0.132595,14.980739,2.008069,0.004432
0.132552,0.038045,14.975269,1.996703,0.132595,14.981120,2.008127,0.004121
0.132552,0.037760,14.975645,1.996753,0.132595,14.981498,2.008186,0.003811
0.132552,0.037474,14.976018,1.996802,0.132595,14.981874,2.008244,0.003500
0.132552,0.037189,14.976388,1.996852,0.132595,14.982246,2.008301,0.003190
0.132552,0.036903,14.976755,1.996901,0.132595,14.982616,2.008359,0.002879
0.132552,0.036618,14.977119,1.996949,0.132595,14.982983,2.008416,0.002569
0.132552,0.036332,14.977481,1.996997,0.132595,14.983348,2.008472,0.002258
0.132552,0.036046,14.977839,1.997045,0.132595,14.983709,2.008528,0.001948
0.132552,0.035761,14.978195,1.997093,0.132595,14.984068,2.008584,0.001637
0.132552,0.035475,14.978548,1.997140,0.132595,14.984423,2.008639,0.001327
0.132552,0.035189,14.978899,1.997186,0.132595,14.984776,2.008694,0.001016
0.132552,0.034904,14.979246,1.997233,0.132595,14.985126,2.008749,0.000706
0.132552,0.034618,14.979591,1.997279,0.132595,14.985473,2.008803,0.000395
0.132552,0.034332,14.979932,1.997324,0.132595,14.985818,2.008857,0.000084
0.132552,0.034047,14.980271,1.997369,0.132595,14.986159,2.008910,-0.000226
0.132552,0.033761,14.980607,1.997414,0.132595,14.986498,2.008963,-0.000537
0.132552,0.033475,14.980941,1.997459,0.132595,14.986834,2.009016,-0.000847
0.132552,0.033190,14.981271,1.997503,0.132595,14.987167,2.009068,-0.001158
0.132552,0.032904,14.981598,1.997546,0.132595,14.987497,2.009120,-0.001468
0.132552,0.032618,14.981923,1.997590,0.132595,14.987825,2.009172,-0.001779
0.132552,0.032332,14.982245,1.997633,0.132595,14.988149,2.009223,-0.002089
0.132552,0.032046,14.982564,1.997675,0.132595,14.988471,2.009274,-0.002400
0.132552,0.031761,14.982880,1.997717,0.132595,14.988790,2.009324,-0.002711
0.132552,0.031475,14.983194,1.997759,0.132595,14.989106,2.009374,-0.003021
0.132552,0.031189,14.983504,1.997801,0.132595,14.989419,2.009424,-0.003332
0.132552,0.030903,14.983812,1.997842,0.132595,14.989729,2.009473,-0.003642
0.132552,0.030617,14.984117,1.997882,0.132595,14.990037,2.009522,-0.003953
0.132552,0.030331,14.984419,1.997923,0.132595,14.990341,2.009570,-0.004264
0.132552,0.030046,14.984718,1.997962,0.132595,14.990643,2.009618,-0.004574
0.132552,0.029760,14.985015,1.998002,0.132595,14.990942,2.009666,-0.004885
0.132552,0.029474,14.985308,1.998041,0.132595,14.991238,2.009713,-0.005195
0.132552,0.029188,14.985599,1.998080,0.132595,14.991532,2.009760,-0.005506
0.132552,0.028902,14.985887,1.998118,0.132595,14.991822,2.009807,-0.005817
0.132552,0.028616,14.986172,1.998156,0.132595,14.992110,2.009853,-0.006127
0.132552,0.028330,14.986454,1.998194,0.132595,14.992395,2.009899,-0.006438
0.132552,0.028044,14.986734,1.998231,0.132595,14.992676,2.009944,-0.006748
0.132552,0.027758,14.987010,1.998268,0.132595,14.992956,2.009989,-0.007059
0.132552,0.027472,14.987284,1.998305,0.132595,14.993232,2.010034,-0.007370
0.132552,0.027186,14.987555,1.998341,0.132595,14.993505,2.010078,-0.007680
0.132552,0.026900,14.987823,1.998376,0.132595,14.993776,2.010122,-0.007991
0.132552,0.026614,14.988088,1.998412,0.132595,14.994044,2.010166,-0.008302
0.132552,0.026328,14.988350,1.998447,0.132595,14.994309,2.010209,-0.008612
0.132552,0.026042,14.988610,1.998481,0.132595,14.994571,2.010251,-0.008923
0.132552,0.025756,14.988867,1.998516,0.132595,14.994830,2.010294,-0.009234
0.132552,0.025470,14.989121,1.998549,0.132595,14.995086,2.010336,-0.009544
0.132552,0.025184,14.989372,1.998583,0.132595,14.995340,2.010377,-0.009855
0.132552,0.024898,14.989620,1.998616,0.132595,14.995591,2.010419,-0.010165
0.132552,0.024612,14.989865,1.998649,0.132595,14.995839,2.010459,-0.010476
0.132552,0.024326,14.990108,1.998681,0.132595,14.996084,2.010500,-0.010787
0.132552,0.024040,14.990348,1.998713,0.132595,14.996326,2.010540,-0.011097
0.132552,0.023753,14.990584,1.998745,0.132595,14.996565,2.010580,-0.011408
0.132552,0.023467,14.990818,1.998776,0.132595,14.996802,2.010619,-0.011719
0.132552,0.023181,14.991050,1.998807,0.132595,14.997035,2.010658,-0.012029
0.132552,0.022895,14.991278,1.998837,0.132595,14.997266,2.010696,-0.012340
0.132552,0.022609,14.991504,1.998867,0.132595,14.997494,2.010734,-0.012651
0.132552,0.022323,14.991726,1.998897,0.132595,14.997719,2.010772,-0.012961
0.132552,0.022037,14.991946,1.998926,0.132595,14.997942,2.010810,-0.013272
0.132552,0.021750,14.992163,1.998955,0.132595,14.998161,2.010847,-0.013583
0.132552,0.021464,14.992377,1.998984,0.132596,14.998378,2.010883,-0.013893
0.132552,0.021178,14.992589,1.999012,0.132596,14.998592,2.010919,-0.014204
0.132552,0.020892,14.992797,1.999040,0.132596,14.998803,2.010955,-0.014515
0.132552,0.020606,14.993003,1.999067,0.132596,14.999011,2.010991,-0.014825
0.132552,0.020319,14.993206,1.999094,0.132596,14.999216,2.011026,-0.015136
0.132552,0.020033,14.993406,1.999121,0.132596,14.999418,2.011061,-0.015447
0.132552,0.019747,14.993603,1.999147,0.132596,14.999618,2.011095,-0.015757
0.132552,0.019461,14.993797,1.999173,0.132596,14.999815,2.011129,-0.016068
0.132552,0.019174,14.993989,1.999198,0.132596,15.000009,2.011162,-0.016379
0.132552,0.018888,14.994177,1.999224,0.132596,15.000200,2.011196,-0.016689
0.132552,0.018602,14.994363,1.999248,0.132596,15.000388,2.011228,-0.017000
0.132552,0.018316,14.994546,1.999273,0.132596,15.000573,2.011261,-0.017311
0.132552,0.018029,14.994726,1.999297,0.132596,15.000756,2.011293,-0.017621
0.132552,0.017743,14.994903,1.999320,0.132596,15.000936,2.011325,-0.017932
0.132552,0.017457,14.995078,1.999344,0.132596,15.001113,2.011356,-0.018243
0.132552,0.017171,14.995249,1.999367,0.132596,15.001287,2.011387,-0.018554
0.132552,0.016884,14.995418,1.999389,0.132596,15.001458,2.011417,-0.018864
0.132552,0.016598,14.995584,1.999411,0.132596,15.001626,2.011447,-0.019175
0.132552,0.016312,14.995747,1.999433,0.132596,15.001792,2.011477,-0.019486
0.132552,0.016025,14.995908,1.999454,0.132596,15.001954,2.011506,-0.019796
0.132552,0.015739,14.996065,1.999475,0.132596,15.002114,2.011535,-0.020107
0.132552,0.015453,14.996220,1.999496,0.132596,15.002271,2.011564,-0.020418
0.132552,0.015166,14.996371,1.999516,0.132596,15.002425,2.011592,-0.020728
0.132552,0.014880,14.996520,1.999536,0.132596,15.002576,2.011620,-0.021039
0.132552,0.014594,14.996666,1.999556,0.132596,15.002725,2.011647,-0.021350
0.132552,0.014307,14.996810,1.999575,0.132596,15.002870,2.011674,-0.021660
0.132552,0.014021,14.996950,1.999593,0.132596,15.003013,2.011701,-0.021971
0.132552,0.013735,14.997087,1.999612,0.132596,15.003153,2.011727,-0.022282
0.132552,0.013448,14.997222,1.999630,0.132596,15.003290,2.011753,-0.022592
0.132552,0.013162,14.997354,1.999647,0.132596,15.003424,2.011779,-0.022903
0.132552,0.012875,14.997483,1.999664,0.132596,15.003556,2.011804,-0.023214
0.132552,0.012589,14.997609,1.999681,0.132596,15.003684,2.011829,-0.023524
0.132552,0.012303,14.997733,1.999698,0.132596,15.003810,2.011853,-0.023835
0.132552,0.012016,14.997853,1.999714,0.132596,15.003933,2.011877,-0.024146
0.132552,0.011730,14.997971,1.999729,0.132596,15.004053,2.011901,-0.024456
0.132552,0.011443,14.998086,1.999745,0.132596,15.004170,2.011924,-0.024767
0.132552,0.011157,14.998198,1.999760,0.132596,15.004284,2.011947,-0.025078
0.132552,0.010871,14.998307,1.999774,0.132596,15.004396,2.011969,-0.025388
0.132552,0.010584,14.998413,1.999788,0.132596,15.004504,2.011991,-0.025699
0.132552,0.010298,14.998517,1.999802,0.132596,15.004610,2.012013,-0.026009
0.132552,0.010011,14.998617,1.999816,0.132596,15.004713,2.012034,-0.026320
0.132552,0.009725,14.998715,1.999829,0.132596,15.004813,2.012055,-0.026631
0.132552,0.009438,14.998810,1.999841,0.132596,15.004911,2.012076,-0.026941
0.132552,0.009152,14.998902,1.999854,0.132596,15.005005,2.012096,-0.027252
0.132552,0.008866,14.998992,1.999866,0.132596,15.005097,2.012116,-0.027563
0.132552,0.008579,14.999078,1.999877,0.132596,15.005185,2.012135,-0.027873
0.132552,0.008293,14.999162,1.999888,0.132596,15.005271,2.012154,-0.028184
0.132552,0.008006,14.999243,1.999899,0.132596,15.005354,2.012173,-0.028495
0.132552,0.007720,14.999320,1.999909,0.132596,15.005434,2.012191,-0.028805
0.132552,0.007433,14.999396,1.999919,0.132596,15.005512,2.012209,-0.029116
0.132552,0.007147,14.999468,1.999929,0.132596,15.005586,2.012226,-0.029426
0.132552,0.006860,14.999537,1.999938,0.132596,15.005658,2.012244,-0.029737
0.132552,0.006574,14.999604,1.999947,0.132596,15.005727,2.012260,-0.030048
0.132552,0.006287,14.999668,1.999956,0.132596,15.005793,2.012277,-0.030358
0.132552,0.006001,14.999728,1.999964,0.132596,15.005856,2.012293,-0.030669
0.132552,0.005715,14.999787,1.999972,0.132596,15.005916,2.012308,-0.030980
0.132552,0.005428,14.999842,1.999979,0.132596,15.005974,2.012323,-0.031290
0.132552,0.005142,14.999894,1.999986,0.132596,15.006028,2.012338,-0.031601
0.132552,0.004855,14.999944,1.999992,0.132596,15.006080,2.012353,-0.031911
0.132552,0.004569,14.999990,1.999999,0.132596,15.006129,2.012367,-0.032222
0.132552,0.004282,15.000034,2.000005,0.132596,15.006175,2.012380,-0.032532
0.132552,0.003996,15.000075,2.000010,0.132596,15.006218,2.012394,-0.032843
0.132552,0.003709,15.000113,2.000015,0.132596,15.006259,2.012406,-0.033154
0.132552,0.003423,15.000149,2.000020,0.132596,15.006296,2.012419,-0.033464
0.132552,0.003136,15.000181,2.000024,0.132596,15.006331,2.012431,-0.033775
0.132552,0.002850,15.000211,2.000028,0.132596,15.006363,2.012443,-0.034085
0.132552,0.002563,15.000238,2.000032,0.132596,15.006392,2.012454,-0.034396
0.132552,0.002277,15.000262,2.000035,0.132596,15.006418,2.012465,-0.034706
0.132552,0.001990,15.000283,2.000038,0.132596,15.006441,2.012476,-0.035017
0.132552,0.001704,15.000301,2.000040,0.132596,15.006462,2.012486,-0.035328
0.132552,0.001417,15.000317,2.000042,0.132596,15.006479,2.012496,-0.035638
0.132552,0.001131,15.000329,2.000044,0.132596,15.006494,2.012505,-0.035949
0.132552,0.000844,15.000339,2.000045,0.132596,15.006506,2.012514,-0.036259
0.132552,0.000558,15.000346,2.000046,0.132596,15.006515,2.012523,-0.036570
0.132552,0.000271,15.000350,2.000047,0.132596,15.006521,2.012531,-0.036880
0.132552,-0.000015,15.000351,2.000047,0.132596,15.006525,2.012539,-0.037191
0.132552,-0.000302,15.000350,2.000047,0.132596,15.006525,2.012547,-0.037501
0.132552,-0.000588,15.000345,2.000046,0.132596,15.006523,2.012554,-0.037812
0.132552,-0.000875,15.000338,2.000045,0.132596,15.006518,2.012561,-0.038122
0.132552,-0.001161,15.000328,2.000044,0.132596,15.006510,2.012567,-0.038432
0.132552,-0.001448,15.000315,2.000042,0.132596,15.006499,2.012573,-0.038743
0.132552,-0.001734,15.000299,2.000040,0.132596,15.006485,2.012579,-0.039053
0.132552,-0.002021,15.000281,2.000037,0.132596,15.006469,2.012584,-0.039364
0.132552,-0.002307,15.000259,2.000035,0.132596,15.006450,2.012589,-0.039674
0.132552,-0.002593,15.000235,2.000031,0.132596,15.006427,2.012593,-0.039984
0.132552,-0.002880,15.000208,2.000028,0.132596,15.006402,2.012597,-0.040295
0.132552,-0.003166,15.000178,2.000024,0.132596,15.006374,2.012601,-0.040605
0.132552,-0.003453,15.000145,2.000019,0.132596,15.006344,2.012604,-0.040915
0.132552,-0.003739,15.000110,2.000015,0.132596,15.006310,2.012607,-0.041226
0.132552,-0.004025,15.000071,2.000009,0.132596,15.006274,2.012610,-0.041536
0.132552,-0.004312,15.000030,2.000004,0.132596,15.006235,2.012612,-0.041846
0.132552,-0.004598,14.999986,1.999998,0.132596,15.006192,2.012614,-0.042157
0.132552,-0.004885,14.999939,1.999992,0.132596,15.006147,2.012615,-0.042467
0.132552,-0.005171,14.999889,1.999985,0.132596,15.006100,2.012616,-0.042777
0.132552,-0.005457,14.999836,1.999978,0.132596,15.006049,2.012617,-0.043088
0.132552,-0.005744,14.999781,1.999971,0.132596,15.005996,2.012617,-0.043398
0.132552,-0.006030,14.999722,1.999963,0.132596,15.005939,2.012617,-0.043708
0.132552,-0.006317,14.999661,1.999955,0.132596,15.005880,2.012616,-0.044018
0.132552,-0.006603,14.999597,1.999946,0.132596,15.005818,2.012615,-0.044329
0.132552,-0.006889,14.999530,1.999937,0.132596,15.005753,2.012614,-0.044639
0.132552,-0.007176,14.999460,1.999928,0.132596,15.005686,2.012612,-0.044949
0.132552,-0.007462,14.999388,1.999918,0.132596,15.005615,2.012610,-0.045259
0.132552,-0.007748,14.999312,1.999908,0.132596,15.005542,2.012608,-0.045569
0.132552,-0.008035,14.999234,1.999898,0.132596,15.005466,2.012605,-0.045880
0.132552,-0.008321,14.999153,1.999887,0.132596,15.005386,2.012602,-0.046190
0.132552,-0.008608,14.999069,1.999876,0.132596,15.005305,2.012598,-0.046500
0.132552,-0.008894,14.998983,1.999864,0.132596,15.005220,2.012594,-0.046810
0.132552,-0.009180,14.998893,1.999852,0.132597,15.005132,2.012590,-0.047120
0.132552,-0.009467,14.998801,1.999840,0.132597,15.005042,2.012585,-0.047431
0.132552,-0.009753,14.998705,1.999827,0.132597,15.004949,2.012580,-0.047741
0.132552,-0.010039,14.998607,1.999814,0.132597,15.004852,2.012575,-0.048051
0.132552,-0.010326,14.998506,1.999801,0.132597,15.004753,2.012569,-0.048361
0.132552,-0.010612,14.998403,1.999787,0.132597,15.004652,2.012562,-0.048671
0.132552,-0.010898,14.998296,1.999773,0.132597,15.004547,2.012556,-0.048981
0.132552,-0.011184,14.998186,1.999758,0.132597,15.004440,2.012549,-0.049291
0.132552,-0.011471,14.998074,1.999743,0.132597,15.004329,2.012541,-0.049601
0.132552,-0.011757,14.997959,1.999728,0.132597,15.004216,2.012533,-0.049911
0.132552,-0.012043,14.997841,1.999712,0.132597,15.004100,2.012525,-0.050221
0.132552,-0.012330,14.997720,1.999696,0.132597,15.003981,2.012517,-0.050531
0.132552,-0.012616,14.997597,1.999680,0.132597,15.003860,2.012508,-0.050841
0.132552,-0.012902,14.997470,1.999663,0.132597,15.003735,2.012498,-0.051151
0.132552,-0.013188,14.997341,1.999645,0.132597,15.003608,2.012489,-0.051461
0.132552,-0.013475,14.997209,1.999628,0.132597,15.003477,2.012479,-0.051771
0.132552,-0.013761,14.997074,1.999610,0.132597,15.003344,2.012468,-0.052081
0.132552,-0.014047,14.996936,1.999591,0.132597,15.003208,2.012457,-0.052391
0.132552,-0.014333,14.996795,1.999573,0.132597,15.003070,2.012446,-0.052701
0.132552,-0.014620,14.996652,1.999554,0.132597,15.002928,2.012434,-0.053011
0.132552,-0.014906,14.996505,1.999534,0.132597,15.002784,2.012422,-0.053321
0.132552,-0.015192,14.996356,1.999514,0.132597,15.002636,2.012410,-0.053631
0.132552,-0.015478,14.996204,1.999494,0.132597,15.002486,2.012397,-0.053941
0.132552,-0.015764,14.996049,1.999473,0.132597,15.002333,2.012384,-0.054251
0.132552,-0.016050,14.995892,1.999452,0.132597,15.002178,2.012371,-0.054560
0.132552,-0.016337,14.995731,1.999431,0.132597,15.002019,2.012357,-0.054870
0.132552,-0.016623,14.995568,1.999409,0.132597,15.001857,2.012342,-0.055180
0.132552,-0.016909,14.995402,1.999387,0.132597,15.001693,2.012328,-0.055490
0.132552,-0.017195,14.995233,1.999364,0.132597,15.001526,2.012313,-0.055800
0.132552,-0.017481,14.995061,1.999341,0.132597,15.001356,2.012297,-0.056109
0.132552,-0.017767,14.994886,1.999318,0.132597,15.001183,2.012281,-0.056419
0.132552,-0.018053,14.994709,1.999294,0.132597,15.001007,2.012265,-0.056729
0.132552,-0.018340,14.994528,1.999270,0.132597,15.000829,2.012248,-0.057039
0.132552,-0.018626,14.994345,1.999246,0.132597,15.000648,2.012231,-0.057348
0.132552,-0.018912,14.994159,1.999221,0.132597,15.000463,2.012214,-0.057658
0.132552,-0.019198,14.993970,1.999196,0.132597,15.000276,2.012196,-0.057968
0.132552,-0.019484,14.993778,1.999170,0.132597,15.000086,2.012178,-0.058277
0.132552,-0.019770,14.993584,1.999145,0.132597,14.999894,2.012160,-0.058587
0.132552,-0.020056,14.993386,1.999118,0.132597,14.999698,2.012141,-0.058897
0.132552,-0.020342,14.993186,1.999092,0.132597,14.999500,2.012121,-0.059206
0.132552,-0.020628,14.992983,1.999064,0.132597,14.999298,2.012102,-0.059516
0.132552,-0.020914,14.992777,1.999037,0.132597,14.999094,2.012082,-0.059826
0.132552,-0.021200,14.992569,1.999009,0.132597,14.998887,2.012061,-0.060135
0.132552,-0.021486,14.992357,1.998981,0.132597,14.998678,2.012040,-0.060445
0.132552,-0.021772,14.992143,1.998952,0.132597,14.998465,2.012019,-0.060754
0.132552,-0.022058,14.991925,1.998923,0.132597,14.998250,2.011998,-0.061064
0.132552,-0.022344,14.991705,1.998894,0.132597,14.998031,2.011976,-0.061373
0.132552,-0.022630,14.991482,1.998864,0.132597,14.997810,2.011953,-0.061683
0.132552,-0.022916,14.991257,1.998834,0.132597,14.997586,2.011931,-0.061992
0.132552,-0.023201,14.991028,1.998804,0.132597,14.997360,2.011907,-0.062302
0.132552,-0.023487,14.990797,1.998773,0.132597,14.997130,2.011884,-0.062611
0.132552,-0.023773,14.990563,1.998742,0.132597,14.996897,2.011860,-0.062920
0.132552,-0.024059,14.990325,1.998710,0.132597,14.996662,2.011836,-0.063230
0.132552,-0.024345,14.990086,1.998678,0.132597,14.996424,2.011811,-0.063539
0.132552,-0.024631,14.989843,1.998646,0.132597,14.996183,2.011786,-0.063848
0.132552,-0.024917,14.989597,1.998613,0.132597,14.995939,2.011761,-0.064158
0.132552,-0.025202,14.989349,1.998580,0.132597,14.995692,2.011735,-0.064467
0.132552,-0.025488,14.989098,1.998546,0.132597,14.995443,2.011709,-0.064776
0.132552,-0.025774,14.988844,1.998512,0.132597,14.995191,2.011682,-0.065086
0.132552,-0.026060,14.988587,1.998478,0.132597,14.994935,2.011655,-0.065395
0.132552,-0.026345,14.988327,1.998444,0.132597,14.994677,2.011628,-0.065704
0.132552,-0.026631,14.988064,1.998409,0.132597,14.994417,2.011600,-0.066013
0.132552,-0.026917,14.987799,1.998373,0.132597,14.994153,2.011572,-0.066323
0.132552,-0.027203,14.987531,1.998337,0.132597,14.993886,2.011544,-0.066632
0.132552,-0.027488,14.987260,1.998301,0.132597,14.993617,2.011515,-0.066941
0.132552,-0.027774,14.986986,1.998265,0.132597,14.993345,2.011486,-0.067250
0.132552,-0.028060,14.986709,1.998228,0.132597,14.993070,2.011456,-0.067559
0.132552,-0.028345,14.986430,1.998191,0.132597,14.992792,2.011426,-0.067868
0.132552,-0.028631,14.986147,1.998153,0.132597,14.992511,2.011396,-0.068177
0.132552,-0.028917,14.985862,1.998115,0.132597,14.992228,2.011365,-0.068486
0.132552,-0.029202,14.985574,1.998077,0.132597,14.991941,2.011334,-0.068795
0.132552,-0.029488,14.985283,1.998038,0.132597,14.991652,2.011302,-0.069104
0.132552,-0.029773,14.984989,1.997999,0.132597,14.991360,2.011270,-0.069413
0.132552,-0.030059,14.984693,1.997959,0.132597,14.991065,2.011238,-0.069722
0.132552,-0.030344,14.984393,1.997919,0.132597,14.990767,2.011205,-0.070031
0.132552,-0.030630,14.984091,1.997879,0.132597,14.990467,2.011172,-0.070340
0.132552,-0.030915,14.983786,1.997838,0.132597,14.990163,2.011139,-0.070649
0.132552,-0.031201,14.983478,1.997797,0.132597,14.989857,2.011105,-0.070958
