PosXRight,PosYRight,Absolute Time
0.000000,-0.979431,3568988197.177533
0.000000,-1.000000,3568988197.187534
0.000000,-1.000000,3568988197.197534
0.000000,-1.000000,3568988197.207536
0.000000,-1.000000,3568988197.217534
0.000000,-1.000000,3568988197.227535
0.000000,-1.000000,3568988197.237535
0.000000,-1.000000,3568988197.247536
0.000000,-1.000000,3568988197.257536
0.000000,-1.000000,3568988197.267538
0.000000,-1.000000,3568988197.277537
0.000000,-1.000000,3568988197.287539
0.000000,-1.000000,3568988197.297537
0.000000,-1.000000,3568988197.307538
0.000000,-1.000000,3568988197.317539
0.000000,-1.000000,3568988197.327540
0.000000,-1.000000,3568988197.337538
0.000000,-1.000000,3568988197.347539
0.000000,-1.000000,3568988197.357539
0.000000,-1.000000,3568988197.367539
0.000000,-1.000000,3568988197.377541
0.000000,-1.000000,3568988197.387542
0.000000,-1.000000,3568988197.397541
0.000000,-1.000000,3568988197.407542
0.000000,-1.000000,3568988197.417541
0.000000,-1.000000,3568988197.427540
0.000000,-1.000000,3568988197.437541
0.000000,-1.000000,3568988197.447544
0.000000,-1.000000,3568988197.457541
0.000000,-1.000000,3568988197.467543
0.000000,-1.000000,3568988197.477543
0.000000,-1.000000,3568988197.487543
