psi_m,x_m,y_m,x_d,psi_d,y_d
19.165822,7.795126,-2.716227,7.897918,0.241375,-2.775472
19.166172,7.797611,-2.714952,7.900346,0.241722,-2.774874
19.166516,7.800097,-2.713676,7.902773,0.242069,-2.774275
19.166854,7.802583,-2.712400,7.905200,0.242416,-2.773676
19.167185,7.805069,-2.711124,7.907627,0.242764,-2.773075
19.167511,7.807556,-2.709847,7.910053,0.243111,-2.772474
19.167831,7.810044,-2.708571,7.912480,0.243459,-2.771871
19.168145,7.812531,-2.707293,7.914906,0.243806,-2.771268
19.168452,7.815020,-2.706016,7.917332,0.244154,-2.770664
19.168754,7.817508,-2.704738,7.919758,0.244502,-2.770060
19.169050,7.819997,-2.703460,7.922183,0.244850,-2.769454
19.169340,7.822487,-2.702182,7.924609,0.245199,-2.768848
19.169624,7.824977,-2.700903,7.927034,0.245547,-2.768240
19.169902,7.827467,-2.699624,7.929459,0.245896,-2.767632
19.170174,7.829958,-2.698345,7.931883,0.246244,-2.767023
19.170440,7.832449,-2.697065,7.934308,0.246593,-2.766413
19.170701,7.834941,-2.695785,7.936732,0.246942,-2.765803
19.170955,7.837433,-2.694505,7.939156,0.247291,-2.765191
19.171203,7.839925,-2.693224,7.941580,0.247641,-2.764579
19.171446,7.842418,-2.691943,7.944004,0.247990,-2.763966
19.171683,7.844911,-2.690661,7.946427,0.248339,-2.763352
19.171914,7.847405,-2.689380,7.948850,0.248689,-2.762737
19.172139,7.849898,-2.688097,7.951273,0.249039,-2.762121
19.172358,7.852393,-2.686815,7.953696,0.249389,-2.761504
19.172571,7.854887,-2.685532,7.956119,0.249739,-2.760887
19.172779,7.857382,-2.684248,7.958541,0.250089,-2.760269
19.172980,7.859878,-2.682965,7.960963,0.250440,-2.759649
19.173176,7.862374,-2.681680,7.963385,0.250790,-2.759029
19.173366,7.864870,-2.680396,7.965807,0.251141,-2.758409
19.173550,7.867366,-2.679111,7.968228,0.251492,-2.757787
19.173729,7.869863,-2.677825,7.970649,0.251843,-2.757164
19.173902,7.872360,-2.676539,7.973070,0.252194,-2.756541
19.174069,7.874857,-2.675253,7.975491,0.252545,-2.755917
19.174230,7.877355,-2.673966,7.977912,0.252896,-2.755292
19.174385,7.879853,-2.672679,7.980332,0.253248,-2.754666
19.174535,7.882352,-2.671391,7.982752,0.253599,-2.754039
19.174679,7.884851,-2.670103,7.985172,0.253951,-2.753411
19.174817,7.887350,-2.668814,7.987592,0.254303,-2.752783
19.174950,7.889849,-2.667525,7.990011,0.254655,-2.752153
19.175077,7.892349,-2.666235,7.992431,0.255008,-2.751523
19.175198,7.894849,-2.664945,7.994850,0.255360,-2.750892
19.175313,7.897349,-2.663654,7.997268,0.255713,-2.750260
19.175423,7.899850,-2.662363,7.999687,0.256065,-2.749627
19.175527,7.902350,-2.661071,8.002105,0.256418,-2.748994
19.175626,7.904852,-2.659779,8.004524,0.256771,-2.748359
19.175719,7.907353,-2.658486,8.006942,0.257124,-2.747724
19.175806,7.909855,-2.657193,8.009359,0.257477,-2.747088
19.175888,7.912357,-2.655899,8.011777,0.257831,-2.746451
19.175964,7.914859,-2.654605,8.014194,0.258184,-2.745813
19.176034,7.917361,-2.653310,8.016611,0.258538,-2.745174
19.176099,7.919864,-2.652015,8.019028,0.258892,-2.744535
19.176158,7.922367,-2.650719,8.021444,0.259246,-2.743894
19.176212,7.924871,-2.649422,8.023861,0.259600,-2.743253
19.176260,7.927374,-2.648125,8.026277,0.259954,-2.742611
19.176302,7.929878,-2.646828,8.028693,0.260309,-2.741968
19.176339,7.932382,-2.645529,8.031108,0.260663,-2.741324
19.176371,7.934886,-2.644231,8.033524,0.261018,-2.740679
19.176397,7.937391,-2.642931,8.035939,0.261373,-2.740033
19.176417,7.939895,-2.641631,8.038354,0.261728,-2.739387
19.176432,7.942400,-2.640330,8.040769,0.262083,-2.738740
19.176441,7.944905,-2.639029,8.043183,0.262439,-2.738091
19.176445,7.947411,-2.637727,8.045598,0.262794,-2.737442
19.176443,7.949916,-2.636425,8.048012,0.263150,-2.736793
19.176436,7.952422,-2.635122,8.050425,0.263506,-2.736142
19.176424,7.954928,-2.633818,8.052839,0.263862,-2.735490
19.176406,7.957434,-2.632514,8.055252,0.264218,-2.734838
19.176382,7.959941,-2.631209,8.057665,0.264574,-2.734184
19.176353,7.962447,-2.629903,8.060078,0.264930,-2.733530
19.176319,7.964954,-2.628597,8.062491,0.265287,-2.732875
19.176279,7.967461,-2.627290,8.064903,0.265644,-2.732219
19.176234,7.969968,-2.625983,8.067316,0.266001,-2.731563
19.176183,7.972475,-2.624674,8.069728,0.266358,-2.730905
19.176127,7.974983,-2.623365,8.072139,0.266715,-2.730246
19.176066,7.977490,-2.622056,8.074551,0.267072,-2.729587
19.175999,7.979998,-2.620746,8.076962,0.267430,-2.728927
19.175927,7.982506,-2.619435,8.079373,0.267787,-2.728266
19.175849,7.985014,-2.618123,8.081784,0.268145,-2.727604
19.175767,7.987522,-2.616811,8.084194,0.268503,-2.726941
19.175678,7.990031,-2.615498,8.086605,0.268861,-2.726278
19.175585,7.992539,-2.614184,8.089015,0.269219,-2.725613
19.175486,7.995048,-2.612870,8.091425,0.269578,-2.724948
19.175382,7.997556,-2.611554,8.093834,0.269936,-2.724281
19.175273,8.000065,-2.610238,8.096244,0.270295,-2.723614
19.175158,8.002574,-2.608922,8.098653,0.270654,-2.722946
19.175038,8.005083,-2.607605,8.101062,0.271013,-2.722277
19.174913,8.007592,-2.606286,8.103470,0.271372,-2.721608
19.174782,8.010102,-2.604968,8.105879,0.271732,-2.720937
19.174646,8.012611,-2.603648,8.108287,0.272091,-2.720266
19.174506,8.015121,-2.602328,8.110695,0.272451,-2.719593
19.174359,8.017630,-2.601007,8.113102,0.272811,-2.718920
19.174208,8.020140,-2.599685,8.115510,0.273171,-2.718246
19.174051,8.022650,-2.598362,8.117917,0.273531,-2.717571
19.173890,8.025160,-2.597039,8.120324,0.273891,-2.716896
19.173723,8.027669,-2.595715,8.122730,0.274252,-2.716219
19.173551,8.030179,-2.594390,8.125137,0.274612,-2.715541
19.173373,8.032689,-2.593064,8.127543,0.274973,-2.714863
19.173191,8.035200,-2.591738,8.129949,0.275334,-2.714184
19.173003,8.037710,-2.590411,8.132355,0.275695,-2.713504
19.172811,8.040220,-2.589083,8.134760,0.276056,-2.712823
19.172613,8.042730,-2.587754,8.137165,0.276418,-2.712141
19.172410,8.045241,-2.586424,8.139570,0.276779,-2.711458
19.172202,8.047751,-2.585094,8.141975,0.277141,-2.710775
19.171989,8.050261,-2.583762,8.144380,0.277503,-2.710090
19.171771,8.052772,-2.582430,8.146784,0.277865,-2.709405
19.171548,8.055282,-2.581097,8.149188,0.278227,-2.708719
19.171320,8.057793,-2.579764,8.151592,0.278590,-2.708032
19.171086,8.060303,-2.578429,8.153995,0.278952,-2.707344
19.170848,8.062813,-2.577094,8.156398,0.279315,-2.706655
19.170605,8.065324,-2.575758,8.158801,0.279678,-2.705965
19.170357,8.067834,-2.574421,8.161204,0.280041,-2.705275
19.170103,8.070345,-2.573083,8.163607,0.280404,-2.704583
19.169845,8.072855,-2.571744,8.166009,0.280768,-2.703891
19.169582,8.075366,-2.570404,8.168411,0.281131,-2.703198
19.169314,8.077876,-2.569064,8.170812,0.281495,-2.702504
19.169041,8.080387,-2.567722,8.173214,0.281859,-2.701809
19.168763,8.082897,-2.566380,8.175615,0.282223,-2.701113
19.168480,8.085407,-2.565037,8.178016,0.282587,-2.700416
19.168192,8.087918,-2.563693,8.180417,0.282951,-2.699719
19.167899,8.090428,-2.562348,8.182817,0.283316,-2.699020
19.167602,8.092938,-2.561002,8.185218,0.283681,-2.698321
19.167300,8.095448,-2.559656,8.187617,0.284046,-2.697621
19.166992,8.097958,-2.558308,8.190017,0.284411,-2.696920
19.166680,8.100468,-2.556960,8.192417,0.284776,-2.696218
19.166363,8.102978,-2.555611,8.194816,0.285141,-2.695515
19.166042,8.105488,-2.554260,8.197215,0.285507,-2.694812
19.165715,8.107998,-2.552909,8.199613,0.285873,-2.694107
19.165384,8.110508,-2.551557,8.202012,0.286238,-2.693402
19.165048,8.113018,-2.550204,8.204410,0.286605,-2.692695
19.164707,8.115527,-2.548850,8.206808,0.286971,-2.691988
19.164361,8.118037,-2.547496,8.209206,0.287337,-2.691280
19.164011,8.120546,-2.546140,8.211603,0.287704,-2.690571
19.163656,8.123055,-2.544783,8.214000,0.288071,-2.689861
19.163296,8.125564,-2.543426,8.216397,0.288437,-2.689151
19.162932,8.128073,-2.542067,8.218793,0.288805,-2.688439
19.162563,8.130582,-2.540708,8.221190,0.289172,-2.687727
19.162189,8.133091,-2.539347,8.223586,0.289539,-2.687013
19.161810,8.135600,-2.537986,8.225982,0.289907,-2.686299
19.161427,8.138108,-2.536623,8.228377,0.290275,-2.685584
19.161040,8.140617,-2.535260,8.230772,0.290643,-2.684868
19.160647,8.143125,-2.533896,8.233167,0.291011,-2.684151
19.160250,8.145633,-2.532531,8.235562,0.291379,-2.683433
19.159849,8.148141,-2.531165,8.237957,0.291747,-2.682715
19.159443,8.150648,-2.529797,8.240351,0.292116,-2.681995
19.159032,8.153156,-2.528429,8.242745,0.292485,-2.681275
19.158617,8.155663,-2.527060,8.245139,0.292854,-2.680553
19.158197,8.158171,-2.525690,8.247532,0.293223,-2.679831
19.157773,8.160678,-2.524319,8.249925,0.293592,-2.679108
19.157344,8.163184,-2.522947,8.252318,0.293962,-2.678384
19.156911,8.165691,-2.521574,8.254711,0.294332,-2.677660
19.156474,8.168198,-2.520200,8.257103,0.294702,-2.676934
19.156031,8.170704,-2.518825,8.259495,0.295072,-2.676207
19.155585,8.173210,-2.517449,8.261887,0.295442,-2.675480
19.155134,8.175716,-2.516072,8.264279,0.295812,-2.674751
19.154678,8.178221,-2.514694,8.266670,0.296183,-2.674022
19.154219,8.180726,-2.513315,8.269061,0.296554,-2.673292
19.153754,8.183232,-2.511935,8.271452,0.296924,-2.672561
19.153286,8.185736,-2.510554,8.273842,0.297296,-2.671829
19.152813,8.188241,-2.509172,8.276232,0.297667,-2.671096
19.152335,8.190745,-2.507789,8.278622,0.298038,-2.670363
19.151854,8.193250,-2.506405,8.281012,0.298410,-2.669628
19.151368,8.195753,-2.505020,8.283401,0.298782,-2.668893
19.150878,8.198257,-2.503633,8.285790,0.299154,-2.668156
19.150383,8.200760,-2.502246,8.288179,0.299526,-2.667419
19.149884,8.203263,-2.500858,8.290568,0.299898,-2.666681
19.149381,8.205766,-2.499469,8.292956,0.300271,-2.665942
19.148874,8.208269,-2.498078,8.295344,0.300644,-2.665202
19.148362,8.210771,-2.496687,8.297732,0.301017,-2.664461
19.147847,8.213273,-2.495295,8.300119,0.301390,-2.663720
19.147327,8.215774,-2.493901,8.302506,0.301763,-2.662977
19.146803,8.218275,-2.492507,8.304893,0.302136,-2.662234
19.146274,8.220776,-2.491111,8.307280,0.302510,-2.661489
19.145742,8.223277,-2.489714,8.309666,0.302884,-2.660744
19.145205,8.225777,-2.488317,8.312052,0.303258,-2.659998
19.144665,8.228277,-2.486918,8.314438,0.303632,-2.659251
19.144120,8.230777,-2.485518,8.316823,0.304007,-2.658503
19.143571,8.233276,-2.484117,8.319209,0.304381,-2.657754
19.143018,8.235775,-2.482715,8.321594,0.304756,-2.657005
19.142461,8.238273,-2.481312,8.323978,0.305131,-2.656254
19.141900,8.240772,-2.479908,8.326363,0.305506,-2.655502
19.141335,8.243269,-2.478503,8.328747,0.305881,-2.654750
19.140766,8.245767,-2.477097,8.331131,0.306257,-2.653997
19.140193,8.248264,-2.475690,8.333514,0.306632,-2.653243
19.139616,8.250760,-2.474281,8.335897,0.307008,-2.652488
19.139035,8.253257,-2.472872,8.338280,0.307384,-2.651732
19.138450,8.255753,-2.471461,8.340663,0.307760,-2.650975
19.137861,8.258248,-2.470050,8.343045,0.308137,-2.650217
19.137268,8.260743,-2.468637,8.345428,0.308514,-2.649458
19.136671,8.263238,-2.467223,8.347809,0.308890,-2.648699
19.136071,8.265732,-2.465808,8.350191,0.309267,-2.647938
19.135466,8.268226,-2.464392,8.352572,0.309644,-2.647177
19.134858,8.270719,-2.462975,8.354953,0.310022,-2.646415
19.134246,8.273212,-2.461557,8.357334,0.310399,-2.645652
19.133630,8.275704,-2.460137,8.359714,0.310777,-2.644887
19.133010,8.278196,-2.458717,8.362094,0.311155,-2.644123
19.132387,8.280688,-2.457295,8.364474,0.311533,-2.643357
19.131760,8.283179,-2.455873,8.366854,0.311911,-2.642590
19.131129,8.285669,-2.454449,8.369233,0.312290,-2.641822
19.130494,8.288159,-2.453024,8.371612,0.312669,-2.641054
19.129856,8.290649,-2.451598,8.373990,0.313048,-2.640284
19.129213,8.293138,-2.450171,8.376369,0.313427,-2.639514
19.128568,8.295627,-2.448743,8.378747,0.313806,-2.638743
19.127918,8.298115,-2.447313,8.381125,0.314185,-2.637971
19.127265,8.300603,-2.445883,8.383502,0.314565,-2.637197
19.126608,8.303090,-2.444451,8.385879,0.314945,-2.636424
19.125948,8.305576,-2.443018,8.388256,0.315325,-2.635649
19.125284,8.308062,-2.441584,8.390633,0.315705,-2.634873
19.124617,8.310548,-2.440149,8.393009,0.316086,-2.634096
19.123946,8.313033,-2.438713,8.395385,0.316466,-2.633319
19.123271,8.315517,-2.437276,8.397761,0.316847,-2.632540
19.122593,8.318001,-2.435838,8.400136,0.317228,-2.631761
19.121912,8.320484,-2.434398,8.402511,0.317609,-2.630980
19.121226,8.322967,-2.432958,8.404886,0.317991,-2.630199
19.120538,8.325449,-2.431516,8.407261,0.318372,-2.629417
19.119846,8.327930,-2.430073,8.409635,0.318754,-2.628634
19.119151,8.330411,-2.428629,8.412009,0.319136,-2.627850
19.118452,8.332892,-2.427184,8.414382,0.319518,-2.627065
19.117750,8.335372,-2.425737,8.416756,0.319901,-2.626280
19.117044,8.337851,-2.424290,8.419129,0.320283,-2.625493
19.116335,8.340329,-2.422841,8.421501,0.320666,-2.624706
19.115623,8.342807,-2.421391,8.423874,0.321049,-2.623917
19.114907,8.345284,-2.419940,8.426246,0.321432,-2.623128
19.114188,8.347761,-2.418488,8.428618,0.321816,-2.622337
19.113466,8.350237,-2.417035,8.430989,0.322199,-2.621546
19.112741,8.352712,-2.415581,8.433360,0.322583,-2.620754
19.112012,8.355187,-2.414125,8.435731,0.322967,-2.619961
19.111280,8.357661,-2.412668,8.438102,0.323351,-2.619167
19.110545,8.360135,-2.411210,8.440472,0.323736,-2.618372
19.109807,8.362607,-2.409751,8.442842,0.324120,-2.617577
19.109066,8.365079,-2.408291,8.445212,0.324505,-2.616780
19.108321,8.367551,-2.406830,8.447581,0.324890,-2.615983
19.107573,8.370021,-2.405368,8.449950,0.325275,-2.615184
19.106823,8.372491,-2.403904,8.452319,0.325661,-2.614385
19.106069,8.374960,-2.402439,8.454687,0.326046,-2.613584
19.105312,8.377429,-2.400973,8.457056,0.326432,-2.612783
19.104552,8.379897,-2.399506,8.459423,0.326818,-2.611981
19.103789,8.382364,-2.398038,8.461791,0.327204,-2.611178
19.103023,8.384830,-2.396568,8.464158,0.327591,-2.610374
19.102254,8.387296,-2.395098,8.466525,0.327977,-2.609569
19.101482,8.389761,-2.393626,8.468892,0.328364,-2.608763
19.100707,8.392225,-2.392153,8.471258,0.328751,-2.607957
19.099929,8.394688,-2.390679,8.473624,0.329138,-2.607149
19.099148,8.397151,-2.389204,8.475989,0.329526,-2.606341
19.098364,8.399612,-2.387727,8.478355,0.329914,-2.605531
19.097578,8.402073,-2.386250,8.480720,0.330301,-2.604721
19.096789,8.404534,-2.384771,8.483085,0.330690,-2.603910
19.095996,8.406993,-2.383291,8.485449,0.331078,-2.603097
19.095201,8.409452,-2.381810,8.487813,0.331466,-2.602284
19.094404,8.411909,-2.380328,8.490177,0.331855,-2.601470
19.093603,8.414366,-2.378844,8.492540,0.332244,-2.600655
19.092800,8.416823,-2.377360,8.494903,0.332633,-2.599839
19.091994,8.419278,-2.375874,8.497266,0.333022,-2.599023
19.091185,8.421732,-2.374387,8.499629,0.333412,-2.598205
19.090374,8.424186,-2.372899,8.501991,0.333802,-2.597386
19.089560,8.426639,-2.371410,8.504353,0.334192,-2.596567
19.088743,8.429091,-2.369919,8.506714,0.334582,-2.595746
19.087924,8.431542,-2.368427,8.509075,0.334972,-2.594925
19.087102,8.433992,-2.366935,8.511436,0.335363,-2.594102
19.086277,8.436441,-2.365441,8.513797,0.335754,-2.593279
19.085450,8.438890,-2.363946,8.516157,0.336145,-2.592455
19.084621,8.441337,-2.362449,8.518517,0.336536,-2.591630
19.083789,8.443784,-2.360952,8.520877,0.336927,-2.590804
19.082954,8.446230,-2.359453,8.523236,0.337319,-2.589977
19.082117,8.448675,-2.357953,8.525595,0.337711,-2.589149
19.081278,8.451118,-2.356452,8.527953,0.338103,-2.588320
19.080436,8.453561,-2.354950,8.530312,0.338495,-2.587491
19.079592,8.456003,-2.353447,8.532670,0.338888,-2.586660
19.078745,8.458445,-2.351942,8.535027,0.339280,-2.585829
19.077896,8.460885,-2.350437,8.537385,0.339673,-2.584996
19.077045,8.463324,-2.348930,8.539742,0.340067,-2.584163
19.076192,8.465762,-2.347422,8.542098,0.340460,-2.583328
19.075336,8.468199,-2.345913,8.544455,0.340853,-2.582493
19.074478,8.470636,-2.344402,8.546811,0.341247,-2.581657
19.073617,8.473071,-2.342891,8.549166,0.341641,-2.580820
19.072755,8.475505,-2.341378,8.551522,0.342036,-2.579982
19.071890,8.477939,-2.339864,8.553877,0.342430,-2.579143
19.071023,8.480371,-2.338349,8.556231,0.342825,-2.578303
19.070154,8.482802,-2.336833,8.558586,0.343220,-2.577462
19.069283,8.485232,-2.335316,8.560940,0.343615,-2.576620
19.068410,8.487662,-2.333797,8.563293,0.344010,-2.575777
19.067534,8.490090,-2.332278,8.565647,0.344406,-2.574934
19.066657,8.492517,-2.330757,8.568000,0.344801,-2.574089
19.065778,8.494943,-2.329235,8.570353,0.345197,-2.573244
19.064896,8.497368,-2.327712,8.572705,0.345594,-2.572397
19.064013,8.499792,-2.326187,8.575057,0.345990,-2.571550
19.063128,8.502215,-2.324662,8.577409,0.346387,-2.570702
19.062240,8.504637,-2.323135,8.579760,0.346784,-2.569853
19.061351,8.507058,-2.321608,8.582111,0.347181,-2.569002
19.060460,8.509478,-2.320079,8.584462,0.347578,-2.568151
19.059567,8.511896,-2.318548,8.586812,0.347976,-2.567299
19.058673,8.514314,-2.317017,8.589162,0.348374,-2.566446
19.057776,8.516730,-2.315485,8.591512,0.348772,-2.565592
19.056878,8.519146,-2.313951,8.593861,0.349170,-2.564738
19.055978,8.521560,-2.312416,8.596210,0.349568,-2.563882
19.055076,8.523973,-2.310880,8.598559,0.349967,-2.563025
19.054173,8.526385,-2.309343,8.600907,0.350366,-2.562167
19.053268,8.528796,-2.307805,8.603255,0.350765,-2.561309
19.052361,8.531205,-2.306266,8.605602,0.351164,-2.560449
19.051453,8.533614,-2.304725,8.607950,0.351564,-2.559589
19.050543,8.536021,-2.303184,8.610297,0.351964,-2.558728
19.049631,8.538427,-2.301641,8.612643,0.352364,-2.557865
19.048718,8.540832,-2.300097,8.614989,0.352764,-2.557002
19.047803,8.543236,-2.298552,8.617335,0.353165,-2.556138
19.046887,8.545638,-2.297006,8.619681,0.353565,-2.555273
19.045969,8.548040,-2.295458,8.622026,0.353966,-2.554407
19.045050,8.550440,-2.293910,8.624371,0.354367,-2.553540
19.044130,8.552839,-2.292360,8.626715,0.354769,-2.552672
19.043208,8.555237,-2.290809,8.629059,0.355171,-2.551803
19.042285,8.557633,-2.289257,8.631403,0.355572,-2.550933
19.041360,8.560029,-2.287704,8.633747,0.355975,-2.550062
19.040434,8.562423,-2.286150,8.636090,0.356377,-2.549190
19.039507,8.564815,-2.284594,8.638432,0.356779,-2.548318
19.038579,8.567207,-2.283038,8.640775,0.357182,-2.547444
19.037649,8.569597,-2.281480,8.643117,0.357585,-2.546569
19.036718,8.571986,-2.279922,8.645459,0.357989,-2.545694
19.035786,8.574374,-2.278362,8.647800,0.358392,-2.544817
19.034853,8.576761,-2.276801,8.650141,0.358796,-2.543940
19.033919,8.579146,-2.275239,8.652482,0.359200,-2.543062
19.032983,8.581530,-2.273675,8.654822,0.359604,-2.542182
19.032047,8.583913,-2.272111,8.657162,0.360009,-2.541302
19.031110,8.586294,-2.270545,8.659501,0.360413,-2.540421
19.030171,8.588674,-2.268979,8.661840,0.360818,-2.539539
19.029232,8.591053,-2.267411,8.664179,0.361223,-2.538656
19.028291,8.593430,-2.265842,8.666518,0.361629,-2.537772
19.027350,8.595806,-2.264272,8.668856,0.362034,-2.536887
19.026408,8.598181,-2.262701,8.671194,0.362440,-2.536001
19.025465,8.600554,-2.261129,8.673531,0.362846,-2.535114
19.024521,8.602926,-2.259556,8.675868,0.363253,-2.534226
19.023576,8.605297,-2.257981,8.678205,0.363659,-2.533337
19.022630,8.607666,-2.256406,8.680541,0.364066,-2.532448
19.021684,8.610034,-2.254829,8.682877,0.364473,-2.531557
19.020737,8.612401,-2.253252,8.685213,0.364881,-2.530665
19.019789,8.614766,-2.251673,8.687548,0.365288,-2.529773
19.018841,8.617130,-2.250093,8.689883,0.365696,-2.528879
19.017892,8.619493,-2.248512,8.692217,0.366104,-2.527985
19.016942,8.621854,-2.246930,8.694551,0.366512,-2.527089
19.015992,8.624213,-2.245347,8.696885,0.366921,-2.526193
19.015041,8.626572,-2.243762,8.699219,0.367329,-2.525296
19.014090,8.628929,-2.242177,8.701552,0.367738,-2.524397
19.013139,8.631284,-2.240591,8.703884,0.368148,-2.523498
19.012186,8.633638,-2.239003,8.706217,0.368557,-2.522598
19.011234,8.635991,-2.237415,8.708549,0.368967,-2.521697
19.010281,8.638342,-2.235825,8.710880,0.369377,-2.520795
19.009327,8.640692,-2.234234,8.713211,0.369787,-2.519892
19.008374,8.643040,-2.232643,8.715542,0.370198,-2.518988
19.007420,8.645387,-2.231050,8.717873,0.370608,-2.518083
19.006465,8.647732,-2.229456,8.720203,0.371019,-2.517177
19.005511,8.650076,-2.227861,8.722532,0.371430,-2.516270
19.004556,8.652418,-2.226265,8.724862,0.371842,-2.515362
19.003601,8.654759,-2.224668,8.727191,0.372254,-2.514453
19.002646,8.657099,-2.223070,8.729519,0.372666,-2.513543
19.001691,8.659437,-2.221471,8.731848,0.373078,-2.512633
19.000736,8.661773,-2.219870,8.734175,0.373490,-2.511721
18.999781,8.664108,-2.218269,8.736503,0.373903,-2.510808
18.998825,8.666442,-2.216667,8.738830,0.374316,-2.509895
